"relative_path","region","feature","file_domain","fork_status","hotfix_status","vanilla_status","difference_type","merge_status","intentional_fork_divergence","validated_static","validated_runtime","protected_concurrent_work","required_for_merge","priority","recommended_phase","recommended_action","evidence_report","evidence_commit","notes"
"events/communism.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/congo_free_state_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/corn_laws_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/crime_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/cultural_homeland_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/debug_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/decree_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/decree_events_02.txt","global","events","events","PRESENT","PRESENT","PRESENT","FORK_EQUALS_VANILLA_HOTFIX_CUSTOM","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","FORK_EQUALS_VANILLA_HOTFIX_CUSTOM; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/dei_breakup.txt","east_indies","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","ALREADY_MERGED","false","true","false","false","false","CLOSED","NONE","Preserve the scoped merged result; do not re-import whole files","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; STATIC_SCOPE_CLOSED"
"events/discrimination_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/dreadnought_hoax.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/egyptian_crisis_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","ALREADY_MERGED","false","true","false","false","false","CLOSED","NONE","Preserve the scoped merged result; do not re-import whole files","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; FLAVOR_EXTENSION_ONLY; EGYPTIAN_RUNTIME_DEFERRED; DECLARED_INTEREST_BLOCK_CLOSED"
"events/election_events/election_contextual_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/election_events/election_neutral_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/expedition_events/antarctic_expedition_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/expedition_events/central_africa_expedition_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/expedition_events/congo_river_expedition_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/expedition_events/niger_river_expedition_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/expedition_events/west_america_expedition_events.txt","america","American_content","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/fascism_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/french_pretenders.txt","france","French_content","events","ABSENT","PRESENT","PRESENT","HOTFIX_ONLY_CUSTOM","POST_MERGE_DESIGN_BACKLOG","false","true","false","false","false","POST_MERGE","FUTURE_FLAVOR_OR_DESIGN_EXTENSION","Keep outside the hotfix merge completion path","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","HOTFIX_ONLY_CUSTOM; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; FLAVOR_OR_REDESIGN_ONLY"
"events/general_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/german_unification.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/gold_rush.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/hawaii_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/heavenly_kingdom_events.txt","global","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/iberia_events/carlist_war_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/iberia_events/cuba_eventos.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/iberia_events/cuba_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/iberia_events/dominican_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/iberia_events/iberian_union_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/iberia_events/ip4_anarchism_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/iberia_events/ip4_coup_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; COUP_EVENT_API_BLOCK_CLOSED"
"events/iberia_events/ip4_election_rigging.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/iberia_events/ip4_lusosphere_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/iberia_events/ip4_portuguese_political_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/iberia_events/ip4_spanish_political_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/iberia_events/morocco_makhzen_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","FORK_EQUALS_VANILLA_HOTFIX_CUSTOM","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","FORK_EQUALS_VANILLA_HOTFIX_CUSTOM; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/iberia_events/negotiation_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/iberia_events/philippines_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/iberia_events/portugal_single_fire_events_1.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","FORK_EQUALS_VANILLA_HOTFIX_CUSTOM","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","FORK_EQUALS_VANILLA_HOTFIX_CUSTOM; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/iberia_events/portuguese_colonialism_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/iberia_events/portuguese_monarchy_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/iberia_events/regency_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/iberia_events/spanish_africa_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"events/iberia_events/spanish_new_world_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"events/iberia_events/struggle_for_the_highveld_events.txt","iberia","events","events","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
