"diagnostic_id","diagnostic_kind","normalized_message","relative_path","line","script_line","object","object_type","suspected_api_or_reference","raw_excerpt","family","runtime_current","fork_context","source_context","vanilla_context","fork_file_present","source_file_present","vanilla_file_present","existing_report","existing_block","existing_classification","protected_area","intentional_divergence","post_merge_backlog","semantic_rewrite_required","bounded_exception","already_accounted_for","final_classification","classification_reason","merge_blocker","recommended_action","fresh_log_file","fresh_log_line","raw_log_excerpt"
"6A28-0210","PostValidate_trigger","PostValidate of trigger 'has_template' returned false","common/on_actions/00_code_on_actions.txt","681","681","on_monthly_pulse_country","on_action","has_template","has_template = spa_alfonso_xii_de_borbon_template","API_HAS_TEMPLATE","true","has_template = spa_alfonso_xii_de_borbon_template","has_template = tur_abdulaziz_osmanoglu_template || has_template = tur_murad_v_osmanoglu_template || has_template = tur_abdulmecid_osmanoglu_template","has_template = tur_abdulaziz_osmanoglu_template || has_template = tur_murad_v_osmanoglu_template || has_template = tur_abdulmecid_osmanoglu_template","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/on_actions","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_CORRECTION_SELECTED","debug.log","3109","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_template' returned false at common/on_actions/00_code_on_actions.txt:681"
"6A28-0211","PostValidate_trigger","PostValidate of trigger 'has_template' returned false","common/on_actions/00_code_on_actions.txt","2466","2466","on_character_death","on_action","has_template","has_template = SPA_baldomero_espartero","API_HAS_TEMPLATE","true","has_template = SPA_baldomero_espartero","has_template = tur_abdulaziz_osmanoglu_template || has_template = tur_murad_v_osmanoglu_template || has_template = tur_abdulmecid_osmanoglu_template","has_template = tur_abdulaziz_osmanoglu_template || has_template = tur_murad_v_osmanoglu_template || has_template = tur_abdulmecid_osmanoglu_template","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/on_actions","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_CORRECTION_SELECTED","debug.log","3110","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_template' returned false at common/on_actions/00_code_on_actions.txt:2466"
"6A28-0212","PostValidate_trigger","PostValidate of trigger 'is_involved_in_journal_entry' returned false","common/on_actions/00_code_on_actions.txt","3552","3552","on_country_formed","on_action","is_involved_in_journal_entry","NOT = { is_involved_in_journal_entry = je_iberia } # No double events","API_IS_INVOLVED_IN_JOURNAL_ENTRY","true","NOT = { is_involved_in_journal_entry = je_iberia } # No double events","is_involved_in_journal_entry = je_springtime_of_the_peoples","is_involved_in_journal_entry = je_springtime_of_the_peoples","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/on_actions","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_CORRECTION_SELECTED","debug.log","3111","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'is_involved_in_journal_entry' returned false at common/on_actions/00_code_on_actions.txt:3552"
"6A28-0213","PostValidate_trigger","PostValidate of trigger 'has_interest_marker_in_region' returned false","common/on_actions/00_code_on_actions.txt","4993","4993","on_revolution_start","on_action","has_interest_marker_in_region","has_interest_marker_in_region = region_manchuria","API_HAS_INTEREST_MARKER_IN_REGION","true","has_interest_marker_in_region = region_manchuria","has_interest_marker_in_region = sr:region_northeast_asia","has_interest_marker_in_region = sr:region_northeast_asia","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/on_actions","FAMILY_D","DECLARED_INTEREST_CLOSED_OR_DEFERRED","false","false","false","false","false","PROTECTED_WORK","Path or API family belongs to explicitly protected work; 6A28 neither opens nor changes it.","false","PRESERVE_PROTECTED_WORK","debug.log","3112","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_interest_marker_in_region' returned false at common/on_actions/00_code_on_actions.txt:4993"
"6A28-0214","PostValidate_trigger","PostValidate of trigger 'is_involved_in_journal_entry' returned false","common/on_actions/ip4_on_actions.txt","31","31","carlist_war_battle_score","on_action","is_involved_in_journal_entry","is_involved_in_journal_entry = je_the_first_carlist_war","API_IS_INVOLVED_IN_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","is_involved_in_journal_entry = je_the_first_carlist_war","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3113","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'is_involved_in_journal_entry' returned false at common/on_actions/ip4_on_actions.txt:31"
"6A28-0215","PostValidate_trigger","PostValidate of trigger 'is_involved_in_journal_entry' returned false","common/on_actions/ip4_on_actions.txt","34","34","carlist_war_battle_score","on_action","is_involved_in_journal_entry","is_involved_in_journal_entry = je_the_first_carlist_war","API_IS_INVOLVED_IN_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","is_involved_in_journal_entry = je_the_first_carlist_war","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3114","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'is_involved_in_journal_entry' returned false at common/on_actions/ip4_on_actions.txt:34"
"6A28-0216","PostValidate_trigger","PostValidate of trigger 'has_template' returned false","common/parties/conservative_party.txt","916","916","conservative_party","partie","has_template","has_template = SPA_baldomero_espartero","API_HAS_TEMPLATE","true","FILE_ABSENT","FILE_ABSENT","has_template = POR_maria_ii_de_braganca || has_template = POR_sidonio_pais","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","2977","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_template' returned false at common/parties/conservative_party.txt:916"
"6A28-0217","PostValidate_trigger","PostValidate of trigger 'has_template' returned false","common/parties/conservative_party.txt","927","927","conservative_party","partie","has_template","has_template = SPA_ramon_maria_narvaez","API_HAS_TEMPLATE","true","FILE_ABSENT","FILE_ABSENT","has_template = POR_maria_ii_de_braganca || has_template = POR_sidonio_pais","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","2978","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_template' returned false at common/parties/conservative_party.txt:927"
"6A28-0218","PostValidate_trigger","PostValidate of trigger 'has_template' returned false","common/parties/liberal_party.txt","1140","1140","liberal_party","partie","has_template","has_template = USA_robert_rantoul # Northern Democrat","API_HAS_TEMPLATE","true","FILE_ABSENT","FILE_ABSENT","has_template = POR_maria_ii_de_braganca || has_template = USA_robert_rantoul # Northern Democrat","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","2979","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_template' returned false at common/parties/liberal_party.txt:1140"
"6A28-0219","PostValidate_trigger","PostValidate of trigger 'has_journal_entry' returned false","common/political_movements/00_ideological_movements.txt","3043","3043","movement_anarchist","political_movement","has_journal_entry","has_journal_entry = je_spanish_anarchism # So the Spanish anarchists will always launch a revolution if possible","API_HAS_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","owner ?= { has_journal_entry = je_acw_countdown } || has_journal_entry = je_acw_countdown","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3171","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_journal_entry' returned false at common/political_movements/00_ideological_movements.txt:3043"
"6A28-0220","PostValidate_trigger","PostValidate of trigger 'has_journal_entry' returned false","common/political_movements/04_country_specific_ideological_movements.txt","1528","1528","movement_carlist","political_movement","has_journal_entry","has_journal_entry = je_the_first_carlist_war","API_HAS_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","has_journal_entry = je_the_first_carlist_war","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","3172","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_journal_entry' returned false at common/political_movements/04_country_specific_ideological_movements.txt:1528"
"6A28-0221","PostValidate_trigger","PostValidate of trigger 'is_involved_in_journal_entry' returned false","common/script_values/command_values.txt","112","112","front_battle_state_weight","script_value","is_involved_in_journal_entry","is_involved_in_journal_entry = je_the_first_carlist_war","API_IS_INVOLVED_IN_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","is_involved_in_journal_entry = je_the_first_carlist_war","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","2946","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'is_involved_in_journal_entry' returned false at common/script_values/command_values.txt:112"
"6A28-0222","PostValidate_trigger","PostValidate of trigger 'has_journal_entry' returned false","common/script_values/ip4_je_values.txt","4","4","two_spains_liberal_progress","script_value","has_journal_entry","has_journal_entry = je_the_two_spains","API_HAS_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","has_journal_entry = je_the_two_spains","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","2947","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_journal_entry' returned false at common/script_values/ip4_je_values.txt:4"
"6A28-0223","PostValidate_trigger","PostValidate of trigger 'has_journal_entry' returned false","common/script_values/ip4_je_values.txt","15","15","two_spains_conservative_progress","script_value","has_journal_entry","has_journal_entry = je_the_two_spains","API_HAS_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","has_journal_entry = je_the_two_spains","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","2948","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_journal_entry' returned false at common/script_values/ip4_je_values.txt:15"
"6A28-0224","PostValidate_trigger","PostValidate of trigger 'has_journal_entry' returned false","common/script_values/ip4_je_values.txt","25","25","two_spains_liberal_pivot","script_value","has_journal_entry","has_journal_entry = je_the_two_spains","API_HAS_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","has_journal_entry = je_the_two_spains","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","2949","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_journal_entry' returned false at common/script_values/ip4_je_values.txt:25"
"6A28-0225","PostValidate_trigger","PostValidate of trigger 'has_journal_entry' returned false","common/script_values/ip4_je_values.txt","203","203","two_spains_conservative_pivot","script_value","has_journal_entry","has_journal_entry = je_the_two_spains","API_HAS_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","has_journal_entry = je_the_two_spains","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","2950","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_journal_entry' returned false at common/script_values/ip4_je_values.txt:203"
"6A28-0226","PostValidate_trigger","PostValidate of trigger 'has_journal_entry' returned false","common/script_values/ip4_je_values.txt","381","381","two_spains_liberal_display","script_value","has_journal_entry","has_journal_entry = je_the_two_spains","API_HAS_JOURNAL_ENTRY","true","FILE_ABSENT","FILE_ABSENT","has_journal_entry = je_the_two_spains","false","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_E","","false","false","false","false","true","ALREADY_ACCOUNTED_FOR","Known diagnostic already covered by canonical merge state; no residual hotfix correction is demonstrated.","false","NO_FORK_ACTION","debug.log","2951","[23:14:10][jomini_trigger.cpp:224]: PostValidate of trigger 'has_journal_entry' returned false at common/script_values/ip4_je_values.txt:381"
