country_tag,country_name,character_id,name,role,is_ruler,is_ig_leader,is_general,is_admiral,other_role,birth_date,age_field,computed_age_1776,death_date,home_region,culture,religion,historical_status,actual_1776_holder,problem_type,date_quality,likely_1836_inheritance,priority,confidence,source_file,source_line_or_block,template_source,historical_source_1,historical_source_2,recommended_action
ONT,Ontario,ONT_francis_bond_head,Francis Bond Head,RULER;IG_LEADER,YES,YES,NO,NO,,1793.12.7,,-18,,STATE_HOME_COUNTIES,cu:british,,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/ont - ontario.txt,3,vanilla:common/character_templates/country_can.txt:141,,,REPLACE_CHARACTER
ONT,Ontario,ONT_james_fitzgibbon,James FitzGibbon,GENERAL,NO,NO,YES,NO,,1780.11.16,,-5,,STATE_MUNSTER,cu:irish,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/ont - ontario.txt,26,vanilla:common/character_templates/country_can.txt:259,,,REMOVE_ANACHRONISTIC_CHARACTER
ONT,Ontario,ONT_john_colborne,John Colborne,IG_LEADER;GENERAL,NO,YES,YES,NO,,1778.2.16,,-3,,STATE_HOME_COUNTIES,cu:british,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/ont - ontario.txt,18,vanilla:common/character_templates/country_can.txt:222,,,REMOVE_ANACHRONISTIC_CHARACTER
ONT,Ontario,ONT_john_strachan,John Strachan,IG_LEADER,NO,YES,NO,NO,,1778.4.12,,-3,,STATE_LOWLANDS,cu:scottish,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/ont - ontario.txt,15,vanilla:common/character_templates/country_can.txt:203,,,REMOVE_ANACHRONISTIC_CHARACTER
ONT,Ontario,ONT_robert_baldwin,Robert Baldwin,IG_LEADER,NO,YES,NO,NO,,1804.5.12,,-29,,STATE_ONTARIO,cu:anglo_canadian,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/ont - ontario.txt,9,vanilla:common/character_templates/country_can.txt:161,,,REMOVE_ANACHRONISTIC_CHARACTER
ONT,Ontario,ONT_samuel_lount,Samuel Lount,OTHER,NO,NO,NO,NO,,1791.9.24,,-16,,STATE_ONTARIO,cu:anglo_canadian,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/ont - ontario.txt,31,vanilla:common/character_templates/country_can.txt:279,,,REMOVE_ANACHRONISTIC_CHARACTER
ONT,Ontario,ONT_william_allan,William Allan,IG_LEADER,NO,YES,NO,NO,,,66,,,STATE_ONTARIO,cu:scottish,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/ont - ontario.txt,12,vanilla:common/character_templates/country_can.txt:181,,,RESEARCH_MORE
ONT,Ontario,ONT_william_lyon_mackenzie,William Lyon Mackenzie,IG_LEADER,NO,YES,NO,NO,,1795.3.12,,-20,,STATE_ONTARIO,cu:anglo_canadian,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/ont - ontario.txt,21,vanilla:common/character_templates/country_can.txt:239,,,REMOVE_ANACHRONISTIC_CHARACTER
ORA,Oranje,ORA_hendrik_potgieter,Hendrik Potgieter,RULER;IG_LEADER,YES,YES,NO,NO,,1792.12.19,,-17,,STATE_VRYSTAAT,cu:boer,rel:protestant,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/ora - oranje.txt,4,vanilla:common/character_templates/country_saf.txt:33,,,REPLACE_CHARACTER
ORA,Oranje,ORA_piet_retief,Piet Retief,IG_LEADER,NO,YES,NO,NO,,1780.11.12,,-5,,STATE_VRYSTAAT,cu:boer,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/ora - oranje.txt,9,vanilla:common/character_templates/country_saf.txt:12,,,REMOVE_ANACHRONISTIC_CHARACTER
ORM,Orma,UNSCRIPTED_RULER_ORM,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
OUA,Tagant,UNSCRIPTED_RULER_OUA,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
OVB,Ovambo,UNSCRIPTED_RULER_OVB,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
OVM,Ovimbundu,UNSCRIPTED_RULER_OVM,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
OYO,Oyo,UNSCRIPTED_RULER_OYO,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
OZH,Orta Zhuz,OZH_suyuk_abylaikhanov,Suyuk Abylaikhanov,RULER,YES,NO,NO,NO,,,57,,,STATE_SEMIRECHE,primary_culture,,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,APPROXIMATION_NOT_DOCUMENTED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/ozh - orta zhuz.txt,3,vanilla:common/character_templates/country_ozh.txt:1,,,REPLACE_CHARACTER
PAA,Paakintyi,UNSCRIPTED_RULER_PAA,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
PAN,Punjab,pan_ranjit_singh,Ranjit Singh,RULER;GENERAL,YES,NO,YES,NO,,1780.11.2,,-5,,STATE_PUNJAB,cu:panjabi,rel:sikh,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pan - punjab.txt,3,vanilla:common/character_templates/country_pan.txt:4,,,REPLACE_CHARACTER
PAN,Punjab,pan_ajit_singh_sandhawalia,Ajit Singh Sandhawalia,IG_LEADER,NO,YES,NO,NO,,1800.1.1,,-24,,STATE_PUNJAB,cu:panjabi,rel:sikh,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pan - punjab.txt,58,vanilla:common/character_templates/country_pan.txt:194,,,REMOVE_ANACHRONISTIC_CHARACTER
PAN,Punjab,inline_PAN_05_military_formations_india_89,Alexander Gardner,GENERAL,NO,NO,YES,NO,,,51,,,region_north_india,cu:yankee,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/05_military_formations_india.txt,89,,,,KEEP
PAN,Punjab,pan_datar_kaur,Datar Kaur,IG_LEADER,NO,YES,NO,NO,,1784.1.1,,-8,,STATE_PUNJAB,cu:panjabi,rel:sikh,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pan - punjab.txt,43,vanilla:common/character_templates/country_pan.txt:154,,,REMOVE_ANACHRONISTIC_CHARACTER
PAN,Punjab,pan_dhian_singh,Dhian Singh,IG_LEADER,NO,YES,NO,NO,,1796.8.22,,-21,,STATE_PUNJAB,cu:panjabi,rel:sikh,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pan - punjab.txt,23,vanilla:common/character_templates/country_pan.txt:93,,,REMOVE_ANACHRONISTIC_CHARACTER
PAN,Punjab,pan_fakir_aziz_ud-din,Fakir Aziz ud-Din,IG_LEADER,NO,YES,NO,NO,,1780.1.1,,-4,,STATE_PUNJAB,cu:panjabi,rel:shiite,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pan - punjab.txt,53,vanilla:common/character_templates/country_pan.txt:135,,,REMOVE_ANACHRONISTIC_CHARACTER
PAN,Punjab,pan_hari_singh_nalwa,Hari Singh Nalwa,IG_LEADER,NO,YES,NO,NO,,1791.4.29,,-16,,STATE_PUNJAB,cu:panjabi,rel:sikh,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pan - punjab.txt,48,vanilla:common/character_templates/country_pan.txt:115,,,REMOVE_ANACHRONISTIC_CHARACTER
PAN,Punjab,pan_kharak_singh,Kharak Singh,HEIR,NO,NO,NO,NO,HEIR,1780.2.22,,-5,,STATE_PUNJAB,cu:panjabi,rel:sikh,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pan - punjab.txt,10,vanilla:common/character_templates/country_pan.txt:29,,,REMOVE_ANACHRONISTIC_CHARACTER
PAN,Punjab,pan_mahan_singh_hazarawala,Mahan Singh,GENERAL,NO,NO,YES,NO,,1810.1.1,,-34,,STATE_PUNJAB,cu:panjabi,rel:sikh,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pan - punjab.txt,28,vanilla:common/character_templates/country_pan.txt:325,,,REMOVE_ANACHRONISTIC_CHARACTER
PAN,Punjab,pan_sham_singh,Sham Singh Attariwala,GENERAL,NO,NO,YES,NO,,1785.1.1,,-9,,STATE_PUNJAB,cu:panjabi,rel:sikh,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pan - punjab.txt,38,vanilla:common/character_templates/country_pan.txt:365,,,REMOVE_ANACHRONISTIC_CHARACTER
PAN,Punjab,pan_tej_singh,Tej Singh,GENERAL,NO,NO,YES,NO,,1799.1.1,,-23,,STATE_PUNJAB,cu:panjabi,rel:sikh,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pan - punjab.txt,33,vanilla:common/character_templates/country_pan.txt:345,,,REMOVE_ANACHRONISTIC_CHARACTER
PAP,Rome,PAP_gregorius_cappellari,Gregorius Cappellari,RULER,YES,NO,NO,NO,,1765.9.18,,10,,STATE_VENETIA,cu:north_italian,,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/pap - papacy.txt,3,vanilla:common/character_templates/country_ita.txt:9,,,REPLACE_CHARACTER
PAP,Rome,PAP_carlo_armellini,Carlo Armellini,IG_LEADER,NO,YES,NO,NO,,,59,,,STATE_LAZIO,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/pap - papacy.txt,7,vanilla:common/character_templates/country_ita.txt:26,,,RESEARCH_MORE
PAP,Rome,PAP_filippo_resta,Filippo Resta,GENERAL,NO,NO,YES,NO,,,39,,,,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/pap - papacy.txt,19,vanilla:common/character_templates/country_ita.txt:71,,,RESEARCH_MORE
PAP,Rome,PAP_giovanni_maria_ferretti,Giovanni Maria Ferretti,IG_LEADER,NO,YES,NO,NO,,1792.5.13,,-17,,STATE_UMBRIA,cu:north_italian,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pap - papacy.txt,15,vanilla:common/character_templates/country_ita.txt:56,,,REMOVE_ANACHRONISTIC_CHARACTER
PAP,Rome,PAP_luigi_lambruschini,Luigi Lambruschini,IG_LEADER,NO,YES,NO,NO,,1776.3.6,,-1,,STATE_PIEDMONT,cu:north_italian,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pap - papacy.txt,11,vanilla:common/character_templates/country_ita.txt:41,,,REMOVE_ANACHRONISTIC_CHARACTER
PAR,Parma,PAR_maria_luisa_von_habsburg,Maria Luisa von Habsburg,RULER,YES,NO,NO,NO,,1791.12.12,,-16,,STATE_EMILIA,cu:south_german,,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/par - parma.txt,3,vanilla:common/character_templates/country_par.txt:1,,,REPLACE_CHARACTER
PAR,Parma,PAR_wilhelm_albrecht,Wilhelm Albrecht,GENERAL,NO,NO,YES,NO,,,17,,,STATE_EMILIA,primary_culture,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/par - parma.txt,8,vanilla:common/character_templates/country_par.txt:20,,,RESEARCH_MORE
PAT,Mapuche,UNSCRIPTED_RULER_PAT,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
PCO,Puerto Rico,PCO_miguel_de_la_torre,Miguel de la Torre,RULER;GENERAL,YES,NO,YES,NO,,1786.12.13,,-11,,STATE_PUERTO_RICO,cu:spanish,,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/pco - puerto rico.txt,3,vanilla:common/character_templates/country_pco.txt:7,,,REPLACE_CHARACTER
PDI,Pedi,UNSCRIPTED_RULER_PDI,Engine-generated or unresolved ruler,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNCERTAIN,RESEARCH_REQUIRED,NO_SCRIPTED_RULER,UNKNOWN,NO,P2_MEDIUM,LOW,effective 1776 state ownership; no create_character ruler found,,,,,RESEARCH_MORE
PER,Persia,per_karim_khand_zand_template,Karim Zand,RULER;GENERAL,YES,NO,YES,NO,,1705.1.5,,70,,,primary_culture,,CORRECT_BUT_DATE_UNCERTAIN,Karim Khan Zand (vakil),FALSE_PRECISION_RISK,EXACT_DATE_WEAKLY_SOURCED,NO,P3_LOW,MEDIUM,common/history/characters/per - persia.txt,3,common/character_templates/country_per.txt:3,,,USE_DOCUMENTED_APPROXIMATE_AGE
PER,Persia,inline_PER_per - persia_6,Mohammad-Ali Zand,HEIR,NO,NO,NO,NO,HEIR,1760.10.10,,15,,,primary_culture,,YES,UNVERIFIED,NONE,EXACT_DATE_WEAKLY_SOURCED,NO,OK,MEDIUM,common/history/characters/per - persia.txt,6,,,,KEEP
PHI,Philippines,PHI_pedro_antonio_salazar_castillo,Pedro Antonio Salazar,RULER,YES,NO,NO,NO,,1782.02.19,,-7,,STATE_LUZON,cu:spanish,,ANACHRONISTIC,RESEARCH_REQUIRED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/phi - philippines.txt,5,vanilla:common/character_templates/country_phi.txt:5,,,REPLACE_CHARACTER
PHI,Philippines,PHI_andres_garcia_camba,Andrés García Camba,IG_LEADER;GENERAL,NO,YES,YES,NO,,1793.10.20,,-18,,STATE_LUZON,cu:spanish,rel:catholic,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/phi - philippines.txt,20,vanilla:common/character_templates/country_phi.txt:76,,,REMOVE_ANACHRONISTIC_CHARACTER
PHI,Philippines,PHI_appolinario_de_la_cruz,Apolinario de la Cruz,IG_LEADER,NO,YES,NO,NO,,1815.7.22,,-40,,STATE_LUZON,cu:filipino_mestizo,rel:catholic,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/phi - philippines.txt,32,vanilla:common/character_templates/country_phi.txt:131,,,REMOVE_ANACHRONISTIC_CHARACTER
PHI,Philippines,PHI_domingo_roxas,Domíngo Róxas,IG_LEADER,NO,YES,NO,NO,,1782.1.1,,-6,,STATE_LUZON,cu:spanish,rel:catholic,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/phi - philippines.txt,12,vanilla:common/character_templates/country_phi.txt:42,,,REMOVE_ANACHRONISTIC_CHARACTER
PHI,Philippines,PHI_jose_oyanguren,José Oyanguren,IG_LEADER,NO,YES,NO,NO,,1800.5.2,,-25,,STATE_MINDANAO,cu:spanish,rel:catholic,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/phi - philippines.txt,28,vanilla:common/character_templates/country_phi.txt:114,,,REMOVE_ANACHRONISTIC_CHARACTER
PHI,Philippines,PHI_jose_segui_molas,José Seguí Molas,IG_LEADER,NO,YES,NO,NO,,1788.8.24,,-13,,STATE_LUZON,cu:spanish,rel:catholic,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/phi - philippines.txt,16,vanilla:common/character_templates/country_phi.txt:59,,,REMOVE_ANACHRONISTIC_CHARACTER
PHI,Philippines,PHI_manuel_blanco_ramos,Manuel Blanco Ramos,IG_LEADER,NO,YES,NO,NO,,1779.11.24,,-4,,STATE_LUZON,cu:spanish,rel:catholic,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/phi - philippines.txt,36,vanilla:common/character_templates/country_phi.txt:149,,,REMOVE_ANACHRONISTIC_CHARACTER
PHI,Philippines,PHI_mariano_valero_y_soto,Mariano Valero y Soto,IG_LEADER,NO,YES,NO,NO,,1812.12.7,,-37,,STATE_LUZON,cu:spanish,rel:catholic,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/phi - philippines.txt,24,vanilla:common/character_templates/country_phi.txt:96,,,REMOVE_ANACHRONISTIC_CHARACTER
PHI,Philippines,inline_PHI_phi - philippines_42,inline_PHI_42,IG_LEADER,NO,YES,NO,NO,,,,,,,cu:spanish,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/phi - philippines.txt,42,,,,RESEARCH_MORE
PHI,Philippines,inline_PHI_phi - philippines_49,inline_PHI_49,IG_LEADER,NO,YES,NO,NO,,,,,,,cu:filipino_mestizo,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/phi - philippines.txt,49,,,,RESEARCH_MORE
PHI,Philippines,inline_PHI_phi - philippines_56,inline_PHI_56,IG_LEADER,NO,YES,NO,NO,,,,,,,cu:tagalog,,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,UNKNOWN,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/phi - philippines.txt,56,,,,RESEARCH_MORE
PHL,Philippolis,PHL_abraham_kok,Abraham Kok,RULER,YES,NO,NO,NO,,,56,,,STATE_VRYSTAAT,cu:griqua,rel:protestant,ANACHRONISTIC,RESEARCH_REQUIRED,LIKELY_1836_INHERITANCE;ANACHRONISTIC_RULER,APPROXIMATION_NOT_DOCUMENTED,YES,P1_HIGH,MEDIUM,vanilla:common/history/characters/phl - philippolis.txt,4,vanilla:common/character_templates/country_saf.txt:845,,,REPLACE_CHARACTER
PHL,Philippolis,PHL_adam_kok_III,Adam Kok,IG_LEADER;HEIR,NO,YES,NO,NO,HEIR,1811.10.16,,-36,,STATE_VRYSTAAT,cu:griqua,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,NEGATIVE_AGE;BORN_AFTER_START;LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P0_CRITICAL,HIGH,vanilla:common/history/characters/phl - philippolis.txt,10,vanilla:common/character_templates/country_saf.txt:864,,,REMOVE_ANACHRONISTIC_CHARACTER
PHL,Philippolis,PHL_hendrik_hendriks,Hendrik Hendriks,IG_LEADER,NO,YES,NO,NO,,,41,,,STATE_VRYSTAAT,cu:griqua,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,APPROXIMATION_NOT_DOCUMENTED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/phl - philippolis.txt,15,vanilla:common/character_templates/country_saf.txt:885,,,RESEARCH_MORE
PHL,Philippolis,PHL_john_philip,John Philip,IG_LEADER,NO,YES,NO,NO,,1775.4.14,,0,,STATE_CAPE_COLONY,cu:scottish,rel:protestant,ANACHRONISTIC_BY_1836_PROVENANCE,UNVERIFIED,LIKELY_1836_INHERITANCE,EXACT_DATE_WEAKLY_SOURCED,YES,P2_MEDIUM,MEDIUM,vanilla:common/history/characters/phl - philippolis.txt,20,vanilla:common/character_templates/country_saf.txt:905,,,RESEARCH_MORE
PLC,Poland-Lithuania,PLC_Stanislaw,Stanislaw August Poniatowski,RULER,YES,NO,NO,NO,,1732.1.7,,43,,,cu:polish,,CORRECT_BUT_WRONG_DATE,Stanisław II August,WRONG_EXACT_BIRTH_DATE,EXACT_DATE_CONFLICT_WITH_SOURCE,NO,P2_MEDIUM,HIGH,common/history/characters/plc - poland lithuania.txt,3,common/character_templates/country_plc.txt:1,https://www.britannica.com/biography/Stanislaw-II-August-Poniatowski,,FIX_AGE
PLC,Poland-Lithuania,inline_PLC_00_military_formations_europe_92,Piotr von Zieten,GENERAL,NO,NO,YES,NO,,,36,,,region_eastern_europe,cu:polish,,YES,UNVERIFIED,NONE,APPROXIMATION_NOT_DOCUMENTED,NO,OK,MEDIUM,common/history/military_formations/00_military_formations_europe.txt,92,,,,KEEP
