country_tag,country_name,character_id,name,role,is_ruler,is_ig_leader,is_general,is_admiral,other_role,birth_date,age_field,computed_age_1776,death_date,home_region,culture,religion,historical_status,actual_1776_holder,problem_type,date_quality,likely_1836_inheritance,priority,confidence,source_file,source_line_or_block,template_source,historical_source_1,historical_source_2,recommended_action,vfs_state,simulation_basis
SCT,Sip Song Chau Tai,UNSCRIPTED_RULER_SCT,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SCW,Schwarzburg,UNSCRIPTED_RULER_SCW,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SD1,The Sudan,UNSCRIPTED_RULER_SD1,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SEL,Selangor,UNSCRIPTED_RULER_SEL,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SGU,Segou,UNSCRIPTED_RULER_SGU,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SHS,Shan,UNSCRIPTED_RULER_SHS,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SIA,Siam,UNSCRIPTED_RULER_SIA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SIC,Two Sicilies,inline_SIC_sic - naples sicily_3,Ferdinand de Bourbon,RULER,YES,NO,NO,NO,,1751.1.12,,24,,,primary_culture,,CORRECT,Ferdinand IV of Naples / III of Sicily,NONE,EXACT_DATE_WEAKLY_SOURCED,NO,OK,HIGH,common/history/characters/sic - naples sicily.txt,3,,https://www.britishmuseum.org/collection/term/BIOG69450,https://www.museodelprado.es/en/the-collection/art-work/fernando-iv-king-of-naples/08c55f28-8cd3-4947-bfaa-41a97f7d7773,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
SIK,Sikkim,UNSCRIPTED_RULER_SIK,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SIL,Sierra Leone,UNSCRIPTED_RULER_SIL,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SIN,Sindh,UNSCRIPTED_RULER_SIN,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SKH,Evenki,UNSCRIPTED_RULER_SKH,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SKM,Usukuma,UNSCRIPTED_RULER_SKM,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SKY,Sakuye,UNSCRIPTED_RULER_SKY,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SLK,Selk’nam,UNSCRIPTED_RULER_SLK,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SLS,Séliš,UNSCRIPTED_RULER_SLS,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SLW,Sulawesi,UNSCRIPTED_RULER_SLW,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SMB,Sambas,UNSCRIPTED_RULER_SMB,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SML,Yat’siminoli,UNSCRIPTED_RULER_SML,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SNG,Sangu,UNSCRIPTED_RULER_SNG,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SOK,Sokoto,UNSCRIPTED_RULER_SOK,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SPA,Spain,inline_SPA_00_military_formations_europe_4070,inline_SPA_4070,ADMIRAL,NO,NO,NO,YES,,,35,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,4070,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
SPA,Spain,inline_SPA_00_military_formations_europe_4082,inline_SPA_4082,ADMIRAL,NO,NO,NO,YES,,,31,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,4082,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
SPA,Spain,inline_SPA_00_military_formations_europe_3838,inline_SPA_3838,GENERAL,NO,NO,YES,NO,,,32,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,3838,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
SPA,Spain,inline_SPA_00_military_formations_europe_3849,inline_SPA_3849,GENERAL,NO,NO,YES,NO,,,33,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,3849,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
SPA,Spain,inline_SPA_00_military_formations_europe_3951,inline_SPA_3951,GENERAL,NO,NO,YES,NO,,,21,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,3951,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
SPA,Spain,inline_SPA_00_military_formations_europe_3962,inline_SPA_3962,GENERAL,NO,NO,YES,NO,,,31,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,3962,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
SPA,Spain,inline_SPA_00_military_formations_europe_4022,inline_SPA_4022,GENERAL,NO,NO,YES,NO,,,31,,,,cu:spanish,,UNCERTAIN,UNVERIFIED,NONE,UNKNOWN,NO,OK,LOW,common/history/military_formations/00_military_formations_europe.txt,4022,,,,KEEP,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
SPA,Spain,spa_charles_bourbon_iii,Charles III de Bourbon,RULER,YES,NO,NO,NO,,1716.8.21,,59,,,primary_culture,rel:catholic,CORRECT_BUT_WRONG_DATE,Charles III,WRONG_EXACT_BIRTH_DATE,EXACT_DATE_CONFLICT_WITH_SOURCE,NO,P1_HIGH,HIGH,common/history/characters/spa.txt,3,common/character_templates/country_spa.txt:5,https://www.museodelprado.es/en/the-collection/art-work/charles-iii-king-of-spain/de8d29c9-632e-43fa-b17a-b943b59922ca,,FIX_AGE,RETAINED_START_INSTANCE,descriptor replace_path common/history/characters
SRK,Surakarta,UNSCRIPTED_RULER_SRK,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SRR,Serer,UNSCRIPTED_RULER_SRR,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SSU,Susu,UNSCRIPTED_RULER_SSU,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
STG,Sintang,UNSCRIPTED_RULER_STG,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SUL,Sulu,UNSCRIPTED_RULER_SUL,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SWE,Sweden,UNSCRIPTED_RULER_SWE,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,Gustav III,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,HIGH,post-VFS static simulation; no surviving create_character ruler found,,,https://www.kungahuset.se/sveriges-monarki/monarkins-historia,https://www.kungahuset.se/english/the-monarchy-of-sweden,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SWI,Switzerland,UNSCRIPTED_RULER_SWI,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
SWZ,Swaziland,UNSCRIPTED_RULER_SWZ,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TBI,Tubu,UNSCRIPTED_RULER_TBI,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TEK,Tekna,UNSCRIPTED_RULER_TEK,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TGI,Tungi,UNSCRIPTED_RULER_TGI,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
THL,Tehuelche,UNSCRIPTED_RULER_THL,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TIB,Tibet,UNSCRIPTED_RULER_TIB,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TID,Tidore,UNSCRIPTED_RULER_TID,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TIP,Tipperah,UNSCRIPTED_RULER_TIP,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TKE,Teke,UNSCRIPTED_RULER_TKE,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TMN,Temne,UNSCRIPTED_RULER_TMN,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TNG,Tonga,UNSCRIPTED_RULER_TNG,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TPS,Toposa,UNSCRIPTED_RULER_TPS,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TRA,Travancore,UNSCRIPTED_RULER_TRA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TRI,Tripolitania,UNSCRIPTED_RULER_TRI,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TRK,Turkana,UNSCRIPTED_RULER_TRK,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TRM,Turkmenia,UNSCRIPTED_RULER_TRM,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TRN,Transvaal,UNSCRIPTED_RULER_TRN,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TRS,Transylvania,UNSCRIPTED_RULER_TRS,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TRZ,Trarza,UNSCRIPTED_RULER_TRZ,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TSW,Tswana,UNSCRIPTED_RULER_TSW,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
TUA,Tuat,UNSCRIPTED_RULER_TUA,Engine-generated or unresolved ruler after VFS isolation,RULER_UNSCRIPTED,YES,NO,NO,NO,,,,,,,,,UNSCRIPTED_AFTER_VFS_ISOLATION,RESEARCH_REQUIRED,NO_SCRIPTED_RULER_AFTER_VFS_ISOLATION,UNKNOWN,NO,P2_MEDIUM,LOW,post-VFS static simulation; no surviving create_character ruler found,,,,,RESEARCH_MORE,UNRESOLVED_RULER_SLOT,descriptor replace_path common/history/characters
