"id","subsystem","diagnostic_type","normalized_message","raw_example","script_path","script_line","occurrences","fork_file","current_vanilla_homologue","present_in_previous_cleanup","previous_classification","root_cause","attribution","safe_fix","patch_applied","notes"
"LOG13-R1173","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_ryukyu_rivalry_reaffirm_suzerainty_japan' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'je_ryukyu_rivalry_reaffirm_suzerainty_japan' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1174","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_ryukyu_rivalry_score_bar' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'je_ryukyu_rivalry_score_bar' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1175","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_ryukyu_rivalry_score_bar_desc' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'je_ryukyu_rivalry_score_bar_desc' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1176","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_ryukyu_rivalry_score_bar_second_desc' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'je_ryukyu_rivalry_score_bar_second_desc' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1177","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_ryukyu_rivalry_sway_merchants_button' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'je_ryukyu_rivalry_sway_merchants_button' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1178","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'je_ryukyu_rivalry_sway_merchants_button_desc' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'je_ryukyu_rivalry_sway_merchants_button_desc' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1179","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_armed_forces_discontent' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_rivalry_armed_forces_discontent' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1180","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_diplomatic_appeasement' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_rivalry_diplomatic_appeasement' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1181","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_failed_ryukyu' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_rivalry_failed_ryukyu' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1182","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_honor_kikoeogimi' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_rivalry_honor_kikoeogimi' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1183","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_landowner_discontent' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_rivalry_landowner_discontent' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1184","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_merchant_influence_strain' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml","Duplicate localization key. Key 'modifier_ryukyu_rivalry_merchant_influence_strain' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1185","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_officer_training' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_rivalry_officer_training' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1186","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_overreach' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_rivalry_overreach' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1187","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_scholars_pleased' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_rivalry_scholars_pleased' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1188","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_secured_neutrality' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_rivalry_secured_neutrality' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1189","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_southern_secured' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_rivalry_southern_secured' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1190","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_rivalry_succeeded_ryukyu' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_rivalry_succeeded_ryukyu' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1191","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'modifier_ryukyu_strained_diplomatic_corps' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'modifier_ryukyu_strained_diplomatic_corps' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1192","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'ryukyu_rivalry.1.a' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'ryukyu_rivalry.1.a' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1193","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'ryukyu_rivalry.1.b' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'ryukyu_rivalry.1.b' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1194","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'ryukyu_rivalry.1.c' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'ryukyu_rivalry.1.c' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1195","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'ryukyu_rivalry.1.d' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'ryukyu_rivalry.1.d' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1196","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'ryukyu_rivalry.1.e' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'ryukyu_rivalry.1.e' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R1197","pdx_localize.cpp","DUPLICATE_LOCALIZATION_KEY","Duplicate localization key. Key 'ryukyu_rivalry.1.f' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","Duplicate localization key. Key 'ryukyu_rivalry.1.f' is defined in both 'localization/english/ep2_ryukyu_rivalry_l_english.yml' and 'localization/english/hotfix_ryukyu_rivalry_l_english.yml'.","localization/english/ep2_ryukyu_rivalry_l_english.yml | localization/english/hotfix_ryukyu_rivalry_l_english.yml","","1","YES","MIXED_OR_NOT_APPLICABLE","NO","","CANONICALLY_PROTECTED_SUBSYSTEM","PROTECTED_SYSTEM","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
