relation_type,producer,output,consumer,technology,ai_bootstrap,source_file,notes
DEMAND_EDGE,,plastics,pm_smart_grid_energy_management_power_plant,smart_energy_grid,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_smart_grid_hydro,smart_energy_grid,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_smart_televisions,smart_appliances,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_smartphones,smartphones,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_solar_panels,advanced_solar_panels,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_stretchwear,elastomers,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_synthetic_fabric,synthetic_fibres,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_synthetic_furniture_molding,polyethylene,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_synthetic_opioids,neuroscience,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_synthetic_pharmaceuticals,genetic_disease_screening,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_touch_tone_telephones,proto_digital_devices,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_virtual_reality_gadgets,virtual_reality,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_bakelite_molding,plastics,,plastics,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_celluloid_processing,plastics,,plastics,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_mendelejev_butadiene,plastics,,elastomers,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_mendelejew_isoprene,plastics,,mendelejew_synthetic_rubber_tech,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_mixed_recycling,plastics,,urban_sustainability,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_plastic_recycling,plastics,,plastic_recovery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_polyethylene_synthesis,plastics,,polyethylene,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,processors,pm_4g_lte_network,mobile_devices,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_5g_advanced_network,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_advanced_electric_control_building_chemical_plant,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_advanced_electric_control_building_explosives_factory,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_advanced_electric_control_building_general,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_advanced_electric_control_building_synthetics_plant,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_advanced_healtcare,mri_development,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_advanced_personal_computers,advanced_personal_computer,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_autonomous_and_remote_ops_building_advancedores_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_autonomous_and_remote_ops_building_bauxite_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_autonomous_and_remote_ops_building_coal_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_autonomous_and_remote_ops_building_commonores_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_autonomous_and_remote_ops_building_copper_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_autonomous_and_remote_ops_building_iron_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_autonomous_and_remote_ops_building_lead_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_autonomous_and_remote_ops_building_rare_earths_mine,advanced_solar_panels,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_autonomous_and_remote_ops_building_sulfur_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_autonomous_and_remote_ops_building_uranium_mine,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_cell_phones,mobile_phone,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_cobots,cobots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_computer_teleprinters,computer,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_early_computer_server_building_datacenter,digital_infrastructure,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_electric_vehicles_production,electric_vehicles,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_elgar_digital_instruments,global_music,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_ev_motors,electric_vehicles,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_fusion_plasma_control,nuclear_fusion_reactor,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_hydrogen_bomb,hydrogen_bomb,STRATEGY_STANCE,common/production_methods/ztr_military_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_internet_building_datacenter,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_internet_building_office,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_iot_building_aircraft_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_iot_building_automotive_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_iot_building_battery_plant,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_iot_building_commonalloys_plant,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_iot_building_computer_assembly,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_iot_building_consumer_electronics_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_iot_building_ecommerce_logistics,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_iot_building_electrics_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_iot_building_motor_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_iot_building_robotics_industry,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_iot_building_steel_mill,iot_driven_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_laptops,mobile_devices,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_late_computer_server_building_datacenter,parallel_computing_architecture,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_local_network_building_office,networking_protocols,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_modular_shipbuilding,modular_shipbuilding,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_nuclear_second_generation,second_nuclear_reactor,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_personal_computers,personal_computer,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_robotic_building_aircraft_industry,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_robotic_building_automotive_industry,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_robotic_building_battery_plant,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_robotic_building_commonalloys_plant,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_robotic_building_computer_assembly,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_robotic_building_consumer_electronics_industry,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_robotic_building_ecommerce_logistics,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_robotic_building_electrics_industry,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,processors,pm_robotic_building_furniture_manufactory,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
