tech_id,category,unlock_type,unlock_id,unlock_name,relationship_type,source_file,source_context,notes
pan-nationalism,society,journal_entries,je_iberia,The Iberian Union,UNLOCK,common/journal_entries/06_iberia.txt,20: has_technology_researched = pan-nationalism,JOURNAL_REQUIREMENT
pan-nationalism,society,journal_entries,je_india_home_rule,Indian Home Rule,UNLOCK,common/journal_entries/04_india_home_rule.txt,16: has_technology_researched = pan-nationalism,JOURNAL_REQUIREMENT
pan-nationalism,society,journal_entries,je_india_nationalism,The Indian Nation,UNLOCK,common/journal_entries/04_india_nationalism.txt,12: has_technology_researched = pan-nationalism,JOURNAL_REQUIREMENT
pan-nationalism,society,journal_entries,je_india_non_cooperation_movement,The Non-Cooperation Movement,UNLOCK,common/journal_entries/04_india_non_cooperation.txt,21: has_technology_researched = pan-nationalism,JOURNAL_REQUIREMENT
pan-nationalism,society,journal_entries,je_poland_lithuania,Expanding the Commonwealth,UNLOCK,common/journal_entries/00_poland.txt,69: has_technology_researched = pan-nationalism,JOURNAL_REQUIREMENT
pan-nationalism,society,journal_entries,je_yugoslavia,Establishing $YUG$,UNLOCK,common/journal_entries/05_creation_of_yugoslavia.txt,33: has_technology_researched = pan-nationalism,JOURNAL_REQUIREMENT
pan-nationalism,society,laws,law_agrarianism,Agrarianism,UNLOCK,common/laws/00_economic_system.txt,197: has_technology_researched = pan-nationalism,LAW_REQUIREMENT
pan-nationalism,society,laws,law_interventionism,Interventionism,UNLOCK,common/laws/00_economic_system.txt,101: has_technology_researched = pan-nationalism,LAW_REQUIREMENT
pan-nationalism,society,laws,law_per_capita_based_taxation,Per-Capita Taxation,UNLOCK,common/laws/00_taxation.txt,163: has_technology_researched = pan-nationalism,LAW_REQUIREMENT
pan-nationalism,society,laws,law_tenant_farmers,Tenant Farmers,UNLOCK,common/laws/00_land_reform.txt,196: has_technology_researched = pan-nationalism,LAW_REQUIREMENT
pasteurization,production,technology,flash_freezing,Flash Freezing,PREREQUISITE,common/technology/technologies/10_production.txt,1061: pasteurization,PREREQUISITE
pasteurization,production,production_methods,pm_refrigerated_storage_building_fishing_wharf,Refrigerated Storage,UNLOCK,common/production_methods/09_misc_resource.txt,315: pasteurization,PM_REQUIREMENT
pasteurization,production,production_methods,pm_refrigerated_storage_building_livestock_ranch,Refrigerated Storage,UNLOCK,common/production_methods/02_agro.txt,634: pasteurization,PM_REQUIREMENT
pasteurization,production,production_methods,pm_refrigerated_storage_building_whaling_station,Refrigerated Storage,UNLOCK,common/production_methods/09_misc_resource.txt,463: pasteurization,PM_REQUIREMENT
paved_roads,society,modifier,state_infrastructure_from_automobiles_consumption_add,Infrastructure from Pop @automobiles! $automobiles$ Consumption,MODIFIER,common/technology/technologies/30_society.txt,1715: technology modifier block,state_infrastructure_from_automobiles_consumption_add=0.25
percussion_cap,military,technology,rifling,Rifling,PREREQUISITE,common/technology/technologies/20_military.txt,336: percussion_cap,PREREQUISITE
percussion_cap,military,buildings,building_munition_plant,Munition Plants,UNLOCK,common/buildings/01_industry.txt,468: percussion_cap,BUILDING_REQUIREMENT
percussion_cap,military,company_types,company_oevg,Österreichische Waffenfabriks-Gesellschaft,UNLOCK,common/company_types/00_companies_austria_hungary.txt,386: has_technology_researched = percussion_cap,COMPANY_REQUIREMENT
pharmaceuticals,society,modifier,country_institution_health_system_max_investment_add,Max $institution_health_system$ [concept_institution] Investment,MODIFIER,common/technology/technologies/30_society.txt,431: technology modifier block,country_institution_health_system_max_investment_add=1
pharmaceuticals,society,modifier,state_harvest_condition_disease_outbreak_impact_mult,[GetHarvestConditionType('disease_outbreak').GetName] [concept_harvest_condition] Impact,MODIFIER,common/technology/technologies/30_society.txt,431: technology modifier block,state_harvest_condition_disease_outbreak_impact_mult=-0.2
pharmaceuticals,society,technology,quinine,Quinine,PREREQUISITE,common/technology/technologies/30_society.txt,487: pharmaceuticals,PREREQUISITE
pharmaceuticals,society,laws,law_private_health_insurance,Private Health Insurance,UNLOCK,common/laws/00_health_system.txt,80: pharmaceuticals,LAW_REQUIREMENT
pharmaceuticals,society,laws,law_public_health_insurance,Public Health Insurance,UNLOCK,common/laws/00_health_system.txt,112: pharmaceuticals,LAW_REQUIREMENT
philosophical_pragmatism,society,modifier,country_diplomatic_play_maneuvers_mult,"[Concept('concept_maneuver', '$concept_maneuvers$')] per Diplomatic Play",MODIFIER,common/technology/technologies/30_society.txt,1280: technology modifier block,country_diplomatic_play_maneuvers_mult=0.25
philosophical_pragmatism,society,modifier,country_influence_mult,@inf![Nbsp][concept_influence],MODIFIER,common/technology/technologies/30_society.txt,1280: technology modifier block,country_influence_mult=0.25
philosophical_pragmatism,society,modifier,state_bureaucracy_population_base_cost_factor_mult,@bur![Nbsp][concept_bureaucracy] Population Cost Multiplier,MODIFIER,common/technology/technologies/30_society.txt,1280: technology modifier block,state_bureaucracy_population_base_cost_factor_mult=-0.05
philosophical_pragmatism,society,modifier,state_literacy_growth_add,Literacy Growth,MODIFIER,common/technology/technologies/30_society.txt,1280: technology modifier block,state_literacy_growth_add=0.0001
philosophical_pragmatism,society,technology,psychoanalysis,Psychoanalysis,PREREQUISITE,common/technology/technologies/30_society.txt,1518: philosophical_pragmatism,PREREQUISITE
philosophical_pragmatism,society,journal_entries,je_portugal_regeneration,Our Fortunate Regeneration,UNLOCK,common/journal_entries/06_portugal_politics.txt,"317: icon = ""gfx/interface/icons/invention_icons/philosophical_pragmatism.dds""",JOURNAL_REQUIREMENT
philosophical_pragmatism,society,journal_entries,je_positivist_movement,The Positive Stage,UNLOCK,common/journal_entries/02_positivism.txt,19: has_technology_researched = philosophical_pragmatism,JOURNAL_REQUIREMENT
plastics,production,production_methods,pm_houseware_plastics,Houseware Plastics,UNLOCK,common/production_methods/01_industry.txt,806: plastics,PM_REQUIREMENT
pneumatic_tools,production,modifier,building_construction_sector_throughput_add,$building_construction_sector$ building [concept_throughput],MODIFIER,common/technology/technologies/10_production.txt,894: technology modifier block,building_construction_sector_throughput_add=0.1
pneumatic_tools,production,modifier,country_resource_discovery_chance_mult,Resource Discovery Chance,MODIFIER,common/technology/technologies/10_production.txt,894: technology modifier block,country_resource_discovery_chance_mult=0.25
pneumatic_tools,production,modifier,goods_output_hardwood_mult,Building @hardwood! Hardwood output,MODIFIER,common/technology/technologies/10_production.txt,894: technology modifier block,goods_output_hardwood_mult=0.25
pneumatic_tools,production,technology,arc_welding,Arc Welding,PREREQUISITE,common/technology/technologies/10_production.txt,1093: pneumatic_tools,PREREQUISITE
pneumatic_tools,production,buildings,building_cristo_redentor,Cristo Redentor,UNLOCK,common/buildings/08_monuments.txt,726: pneumatic_tools,BUILDING_REQUIREMENT
pneumatic_tools,production,buildings,building_gran_teatro_de_la_habana,Grand Theater of Havana,UNLOCK,common/buildings/08_monuments.txt,1342: pneumatic_tools,BUILDING_REQUIREMENT
pneumatic_tools,production,buildings,building_sagrada_familia_cathedral_3,Sagrada Família Cathedral,UNLOCK,common/buildings/08_monuments.txt,1232: has_technology_researched = pneumatic_tools,BUILDING_REQUIREMENT
pneumatic_tools,production,journal_entries,je_cristo_redentor,Christ the Redeemer,UNLOCK,common/journal_entries/02_cristo_redentor.txt,15: has_technology_researched = pneumatic_tools,JOURNAL_REQUIREMENT
pneumatic_tools,production,journal_entries,je_gran_teatro,Gran Teatro,UNLOCK,common/journal_entries/06_iberian_twilight_monuments.txt,333: has_technology_researched = pneumatic_tools,JOURNAL_REQUIREMENT
political_agitation,society,modifier,country_agitator_slots_add,"Potential [Concept('concept_agitator','$concept_agitators$')]",MODIFIER,common/technology/technologies/30_society.txt,1423: technology modifier block,country_agitator_slots_add=1
political_agitation,society,modifier,country_authority_mult,@aut![Nbsp][concept_authority],MODIFIER,common/technology/technologies/30_society.txt,1423: technology modifier block,country_authority_mult=0.1
political_agitation,society,modifier,country_voting_power_mult,$country_voting_power_base_add$,MODIFIER,common/technology/technologies/30_society.txt,1423: technology modifier block,country_voting_power_mult=0.1
political_agitation,society,modifier,state_expected_sol_from_literacy,Minimum Expected [concept_sol] from [concept_literacy],MODIFIER,common/technology/technologies/30_society.txt,1423: technology modifier block,state_expected_sol_from_literacy=1
political_agitation,society,technology,mass_propaganda,Mass Propaganda,PREREQUISITE,common/technology/technologies/30_society.txt,1630: political_agitation,PREREQUISITE
political_agitation,society,journal_entries,je_fascism_1,Vigor and Greatness,UNLOCK,common/journal_entries/00_fascism.txt,55: has_technology_researched = political_agitation,JOURNAL_REQUIREMENT
political_agitation,society,journal_entries,je_populist_unrest,Populist Unrest,UNLOCK,common/journal_entries/02_vargas.txt,17: has_technology_researched = political_agitation,JOURNAL_REQUIREMENT
political_agitation,society,journal_entries,je_prohibition,The Temperance Movement,UNLOCK,common/journal_entries/00_prohibition_laws.txt,17: has_technology_researched = political_agitation,JOURNAL_REQUIREMENT
political_agitation,society,journal_entries,je_standestaat,The Ständestaat,UNLOCK,common/journal_entries/05_austrian_fascism.txt,33: has_technology_researched = political_agitation,JOURNAL_REQUIREMENT
political_agitation,society,journal_entries,je_strike,Strike!,UNLOCK,common/journal_entries/00_strike_je.txt,7: has_technology_researched = political_agitation,JOURNAL_REQUIREMENT
political_agitation,society,journal_entries,je_suffragists,Call for Women’s Suffrage,UNLOCK,common/journal_entries/00_suffragists.txt,18: has_technology_researched = political_agitation,JOURNAL_REQUIREMENT
political_agitation,society,laws,law_outlawed_dissent,Outlawed Dissent,UNLOCK,common/laws/00_free_speech.txt,21: political_agitation,LAW_REQUIREMENT
political_agitation,society,laws,law_single_party_state,Single-Party State,UNLOCK,common/laws/00_distribution_of_power.txt,1298: political_agitation,LAW_REQUIREMENT
postal_savings,society,modifier,building_cash_reserves_mult,Maximum Cash Reserves,MODIFIER,common/technology/technologies/30_society.txt,796: technology modifier block,building_cash_reserves_mult=0.2
postal_savings,society,modifier,state_bureaucrats_investment_pool_efficiency_mult,$bureaucrats$ [concept_investment_pool] contribution efficiency,MODIFIER,common/technology/technologies/30_society.txt,796: technology modifier block,state_bureaucrats_investment_pool_efficiency_mult=0.15
postal_savings,society,modifier,state_engineers_investment_pool_efficiency_mult,$engineers$ [concept_investment_pool] contribution efficiency,MODIFIER,common/technology/technologies/30_society.txt,796: technology modifier block,state_engineers_investment_pool_efficiency_mult=0.15
postal_savings,society,modifier,state_farmers_investment_pool_efficiency_mult,$farmers$ [concept_investment_pool] contribution efficiency,MODIFIER,common/technology/technologies/30_society.txt,796: technology modifier block,state_farmers_investment_pool_efficiency_mult=0.15
postal_savings,society,modifier,state_machinists_investment_pool_efficiency_mult,$machinists$ [concept_investment_pool] contribution efficiency,MODIFIER,common/technology/technologies/30_society.txt,796: technology modifier block,state_machinists_investment_pool_efficiency_mult=0.15
postal_savings,society,modifier,state_shopkeepers_investment_pool_efficiency_mult,$shopkeepers$ [concept_investment_pool] contribution efficiency,MODIFIER,common/technology/technologies/30_society.txt,796: technology modifier block,state_shopkeepers_investment_pool_efficiency_mult=0.15
postal_savings,society,technology,mutual_funds,Mutual Funds,PREREQUISITE,common/technology/technologies/30_society.txt,1232: postal_savings,PREREQUISITE
power_of_the_purse,military,modifier,country_admiral_rank_impact_mult,$concept_admiral$ $concept_rank$ Impact,MODIFIER,common/technology/technologies/20_military.txt,391: technology modifier block,country_admiral_rank_impact_mult=0.25
power_of_the_purse,military,technology,self_propelled_torpedoes,Self-Propelled Torpedoes,PREREQUISITE,common/technology/technologies/20_military.txt,588: power_of_the_purse,PREREQUISITE
power_of_the_purse,military,combat_unit_types,combat_unit_type_mid_tier_marines,Landing Marines,UNLOCK,common/combat_unit_types/00_land_combat_unit_types.txt,1003: unlocking_technologies = { power_of_the_purse },UNIT_REQUIREMENT
power_of_the_purse,military,journal_entries,je_brazil_navy,Brazilian Naval Power,UNLOCK,common/journal_entries/02_brazil_navy.txt,17: has_technology_researched = power_of_the_purse,JOURNAL_REQUIREMENT
power_of_the_purse,military,production_methods,pm_power_of_the_purse,Power of the Purse,UNLOCK,common/production_methods/05_military.txt,342: power_of_the_purse,PM_REQUIREMENT
pre_dreadnought_tech,military,technology,dreadnought_tech,Dreadnought,PREREQUISITE,common/technology/technologies/20_military.txt,891: pre_dreadnought_tech,PREREQUISITE
pre_dreadnought_tech,military,laws,law_diplomatic_navy,Diplomatic Fleet,UNLOCK,common/laws/00_navy_model.txt,175: has_technology_researched = pre_dreadnought_tech,LAW_REQUIREMENT
pre_dreadnought_tech,military,laws,law_jeune_ecole,Jeune École,UNLOCK,common/laws/00_navy_model.txt,80: has_technology_researched = pre_dreadnought_tech,LAW_REQUIREMENT
