tag,country_name,state,population_relevant,incorporated,military_law,true_native_formula_rate,true_native_raw,raw_state_center_cap,country_has_active_conscription_law,state_directly_owned,state_incorporation_status,state_conscription_allowed,unit_type_allowed_for_conscripts,tech_requirements_met,law_requirements_met,other_engine_requirements_met,active_church_law,effective_rate_factor,final_state_effective_cap,capacity_basis,effective_native_country_cap,desired_2d2,final_scripted_country_target,country_shortfall,country_shortfall_reason
SC3,Perú,STATE_ARAUCANIA,13801,NO,law_professional_army,0.010000,0.138010,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
SC3,Perú,STATE_AREQUIPA,69475,YES,law_professional_army,0.010000,0.694750,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
SC3,Perú,STATE_CAJAMARCA,77625,YES,law_professional_army,0.010000,0.776250,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
SC3,Perú,STATE_ICA,88089,YES,law_professional_army,0.010000,0.880890,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
SC3,Perú,STATE_LIMA,127575,YES,law_professional_army,0.010000,1.275750,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
SC3,Perú,STATE_LOS_RIOS,63223,YES,law_professional_army,0.010000,0.632230,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
SC3,Perú,STATE_PASTAZA,23225,YES,law_professional_army,0.010000,0.232250,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
SC3,Perú,STATE_POTOSI,39999,YES,law_professional_army,0.010000,0.399990,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
SC3,Perú,STATE_SANTA_CRUZ,42750,YES,law_professional_army,0.010000,0.427500,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
SC3,Perú,STATE_SANTIAGO,164202,YES,law_professional_army,0.010000,1.642020,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
SC3,Perú,STATE_TARAPACA,13075,YES,law_professional_army,0.010000,0.130750,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
SC4,Río de la Plata,STATE_BAJO_PARAGUAY,65425,YES,law_professional_army,0.010000,0.654250,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SC4,Río de la Plata,STATE_BUENOS_AIRES,63950,YES,law_professional_army,0.010000,0.639500,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SC4,Río de la Plata,STATE_CHACO,9376,NO,law_professional_army,0.010000,0.093760,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SC4,Río de la Plata,STATE_CORRIENTES,39205,YES,law_professional_army,0.010000,0.392050,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SC4,Río de la Plata,STATE_JUJUY,18101,YES,law_professional_army,0.010000,0.181010,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SC4,Río de la Plata,STATE_LA_PAMPA,44015,YES,law_professional_army,0.010000,0.440150,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SC4,Río de la Plata,STATE_RIO_NEGRO,3279,NO,law_professional_army,0.010000,0.032790,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SC4,Río de la Plata,STATE_SANTA_FE,24114,YES,law_professional_army,0.010000,0.241140,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SC4,Río de la Plata,STATE_TUCUMAN,19772,NO,law_professional_army,0.010000,0.197720,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SC4,Río de la Plata,STATE_URUGUAY,37136,YES,law_professional_army,0.010000,0.371360,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SCH,Schleswig,STATE_SCHLESWIG_HOLSTEIN,84101,YES,law_professional_army,0.010000,0.841010,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,1,0,1,EFFECTIVE_NATIVE_CAP
SCM,Schaumburg-Lippe,STATE_WESTPHALIA,5955,YES,law_professional_army,0.010000,0.059550,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,NONE
SCW,Schwarzburg,STATE_SAXONY,27958,YES,law_professional_army,0.010000,0.279580,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,NONE
SEL,Selangor,STATE_MALAYA,61250,YES,law_peasant_levies,0.040000,2.450000,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,4,1,3,EFFECTIVE_NATIVE_CAP
SGU,Segou,STATE_WESTERN_MALI,83000,YES,law_peasant_levies,0.040000,3.320000,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,3,12,3,9,EFFECTIVE_NATIVE_CAP
SHS,Shan,STATE_SHAN_STATES,156950,YES,law_peasant_levies,0.040000,6.278000,7,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,6,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,0,0,0,NONE
SIA,Siam,STATE_BANGKOK,437101,YES,law_peasant_levies,0.040000,17.484040,18,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,17,VANILLA_1_13_9_EFFECTIVE_FORMULA,34,36,34,2,EFFECTIVE_NATIVE_CAP
SIA,Siam,STATE_CAMBODIA,51583,YES,law_peasant_levies,0.040000,2.063320,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,34,36,34,2,EFFECTIVE_NATIVE_CAP
SIA,Siam,STATE_LAOS,41773,NO,law_peasant_levies,0.040000,1.670920,2,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,34,36,34,2,EFFECTIVE_NATIVE_CAP
SIA,Siam,STATE_MALAYA,67200,YES,law_peasant_levies,0.040000,2.688000,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,34,36,34,2,EFFECTIVE_NATIVE_CAP
SIA,Siam,STATE_NAKHON_RATCHASIMA,302578,YES,law_peasant_levies,0.040000,12.103120,13,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,12,VANILLA_1_13_9_EFFECTIVE_FORMULA,34,36,34,2,EFFECTIVE_NATIVE_CAP
SIA,Siam,STATE_TENASSERIM,92175,NO,law_peasant_levies,0.040000,3.687000,4,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,34,36,34,2,EFFECTIVE_NATIVE_CAP
SIC,Two Sicilies,STATE_ABRUZZO,165112,YES,law_professional_army,0.010000,1.651120,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SIC,Two Sicilies,STATE_APULIA,321098,YES,law_professional_army,0.010000,3.210980,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SIC,Two Sicilies,STATE_CALABRIA,220712,YES,law_professional_army,0.010000,2.207120,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SIC,Two Sicilies,STATE_CAMPANIA,639349,YES,law_professional_army,0.010000,6.393490,7,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,6,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,0,0,0,STRUCTURAL_DEFER
SIK,Sikkim,STATE_EASTERN_HIMALAYAS,21098,YES,law_peasant_levies,0.040000,0.843920,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,2,0,2,EFFECTIVE_NATIVE_CAP
SIL,Sierra Leone,STATE_GOLD_COAST,21369,YES,law_peasant_levies,0.040000,0.854760,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SIL,Sierra Leone,STATE_SENEGAL,38100,NO,law_peasant_levies,0.040000,1.524000,2,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SIL,Sierra Leone,STATE_SIERRA_LEONE,10104,YES,law_peasant_levies,0.040000,0.404160,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SIL,Sierra Leone,STATE_SOUTH_CAMEROON,1649,YES,law_peasant_levies,0.040000,0.065960,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
SIN,Sindh,STATE_SINDH,500751,YES,law_peasant_levies,0.040000,20.030040,21,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,12,VANILLA_1_13_9_EFFECTIVE_FORMULA,12,26,12,14,EFFECTIVE_NATIVE_CAP
SMB,Sambas,STATE_WEST_BORNEO,21250,YES,law_peasant_levies,0.040000,0.850000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,2,0,2,EFFECTIVE_NATIVE_CAP
SOK,Sokoto,STATE_EAST_HAUSALAND,706452,YES,law_peasant_levies,0.040000,28.258080,25,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,16,VANILLA_1_13_9_EFFECTIVE_FORMULA,34,0,0,0,STRUCTURAL_DEFER
SOK,Sokoto,STATE_HAUSALAND,402118,YES,law_peasant_levies,0.040000,16.084720,17,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,9,VANILLA_1_13_9_EFFECTIVE_FORMULA,34,0,0,0,STRUCTURAL_DEFER
SOK,Sokoto,STATE_NIGERIA,158827,YES,law_peasant_levies,0.040000,6.353080,7,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,34,0,0,0,STRUCTURAL_DEFER
SOK,Sokoto,STATE_NORTH_CAMEROON,223588,YES,law_peasant_levies,0.040000,8.943520,9,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,34,0,0,0,STRUCTURAL_DEFER
SOK,Sokoto,STATE_OUTER_HAUSALAND,52164,YES,law_peasant_levies,0.040000,2.086560,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,34,0,0,0,STRUCTURAL_DEFER
SPA,Spain,STATE_AL_RIF,4100,NO,law_peasant_levies,0.040000,0.164000,1,NO_RUNTIME_ENGINE_GATE,YES,NO,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_ARAGON,158640,YES,law_peasant_levies,0.040000,6.345600,7,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_ASTURIAS,109640,YES,law_peasant_levies,0.040000,4.385600,5,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_BALEARIC_ISLANDS,31421,YES,law_peasant_levies,0.040000,1.256840,2,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_BASQUE_COUNTRY,130785,YES,law_peasant_levies,0.040000,5.231400,6,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_CANARY_ISLANDS,57817,YES,law_peasant_levies,0.040000,2.312680,3,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_CATALONIA,244027,YES,law_peasant_levies,0.040000,9.761080,10,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_EXTREMADURA,138092,YES,law_peasant_levies,0.040000,5.523680,6,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_GALICIA,371313,YES,law_peasant_levies,0.040000,14.852520,15,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_LEON,160730,YES,law_peasant_levies,0.040000,6.429200,7,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_LOWER_ANDALUSIA,303997,YES,law_peasant_levies,0.040000,12.159880,13,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_MURCIA,118576,YES,law_peasant_levies,0.040000,4.743040,5,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_NEW_CASTILE,394714,YES,law_peasant_levies,0.040000,15.788560,16,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_OLD_CASTILE,318524,YES,law_peasant_levies,0.040000,12.740960,13,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_UPPER_ANDALUSIA,297035,YES,law_peasant_levies,0.040000,11.881400,12,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_VALENCIA,241447,YES,law_peasant_levies,0.040000,9.657880,10,NO_RUNTIME_ENGINE_GATE,YES,YES,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SPA,Spain,STATE_WEST_INDIES,5114,NO,law_peasant_levies,0.040000,0.204560,1,NO_RUNTIME_ENGINE_GATE,YES,NO,NO,YES_INFANTRY_BASELINE,YES,NO,NO_ENGINE_DOES_NOT_RECOGNIZE_SPA_CONSCRIPTION,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,70,0,70,LAW
SRK,Surakarta,STATE_CENTRAL_JAVA,11710,YES,law_peasant_levies,0.040000,0.468400,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,2,0,2,EFFECTIVE_NATIVE_CAP
STG,Sintang,STATE_WEST_BORNEO,12750,YES,law_peasant_levies,0.040000,0.510000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,2,0,2,EFFECTIVE_NATIVE_CAP
SUL,Sulu,STATE_LUZON,10807,YES,law_peasant_levies,0.040000,0.432280,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,2,0,2,EFFECTIVE_NATIVE_CAP
SUL,Sulu,STATE_MINDANAO,25250,YES,law_peasant_levies,0.040000,1.010000,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,2,0,2,EFFECTIVE_NATIVE_CAP
SUL,Sulu,STATE_NORTH_BORNEO,10707,YES,law_peasant_levies,0.040000,0.428280,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,2,0,2,EFFECTIVE_NATIVE_CAP
SWE,Sweden,STATE_ALAND,8100,YES,law_professional_army,0.010000,0.081000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,7,30,7,23,EFFECTIVE_NATIVE_CAP
SWE,Sweden,STATE_GOTALAND,242792,YES,law_professional_army,0.010000,2.427920,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,7,30,7,23,EFFECTIVE_NATIVE_CAP
SWE,Sweden,STATE_GOTLAND,9962,YES,law_professional_army,0.010000,0.099620,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,7,30,7,23,EFFECTIVE_NATIVE_CAP
SWE,Sweden,STATE_KUOPIO,90881,YES,law_professional_army,0.010000,0.908810,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,7,30,7,23,EFFECTIVE_NATIVE_CAP
SWE,Sweden,STATE_NORRLAND,98220,YES,law_professional_army,0.010000,0.982200,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,7,30,7,23,EFFECTIVE_NATIVE_CAP
SWE,Sweden,STATE_OSTROBOTHNIA,60600,YES,law_professional_army,0.010000,0.606000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,7,30,7,23,EFFECTIVE_NATIVE_CAP
SWE,Sweden,STATE_OULU,37500,YES,law_professional_army,0.010000,0.375000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,7,30,7,23,EFFECTIVE_NATIVE_CAP
SWE,Sweden,STATE_SCANIA,153918,YES,law_professional_army,0.010000,1.539180,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,7,30,7,23,EFFECTIVE_NATIVE_CAP
SWE,Sweden,STATE_SVEALAND,334262,YES,law_professional_army,0.010000,3.342620,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,7,30,7,23,EFFECTIVE_NATIVE_CAP
SWE,Sweden,STATE_UUSIMAA,161482,YES,law_professional_army,0.010000,1.614820,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,7,30,7,23,EFFECTIVE_NATIVE_CAP
SWI,Switzerland,STATE_EAST_SWITZERLAND,223800,YES,law_peasant_levies,0.040000,8.952000,9,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,8,VANILLA_1_13_9_EFFECTIVE_FORMULA,18,2,2,0,NONE
SWI,Switzerland,STATE_WEST_SWITZERLAND,267741,YES,law_peasant_levies,0.040000,10.709640,11,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,10,VANILLA_1_13_9_EFFECTIVE_FORMULA,18,2,2,0,NONE
SWZ,Swaziland,STATE_TRANSVAAL,16099,YES,law_peasant_levies,0.040000,0.643960,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,3,0,3,EFFECTIVE_NATIVE_CAP
TGI,Tungi,STATE_MOCAMBIQUE,6999,YES,law_peasant_levies,0.040000,0.279960,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,2,0,2,EFFECTIVE_NATIVE_CAP
TIB,Tibet,STATE_EASTERN_HIMALAYAS,37536,YES,law_peasant_levies,0.040000,1.501440,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,27,10,10,0,NONE
TIB,Tibet,STATE_LHASA,455000,YES,law_peasant_levies,0.040000,18.200000,19,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,18,VANILLA_1_13_9_EFFECTIVE_FORMULA,27,10,10,0,NONE
