Research_Region,Owner_TAG,Country,State_ID,State_Name,Coverage_Status,Historical_Assessment,Sources,Notes
R7_SUBSAHARAN_AFRICA,MSI,Masai,STATE_TANGANYIKA,Tanganyika,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT | Coverage confidence=MEDIUM,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html; https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,MSK,Maseko,STATE_ZAMBEZIA,Zambezia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_MID_18C_MOZAMBIQUE_CONTEXT | Coverage confidence=MEDIUM,https://www.cambridge.org/core/books/abs/inbetween-textiles-14001800/african-cotton-cultural-and-economic-resistance-in-mozambique-in-the-mideighteenth-century/B38977C8386AC25234A7C547619AD249; https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,MTB,Ndebele,STATE_TRANSVAAL,Transvaal,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT | Coverage confidence=MEDIUM,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F; https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,MTP,Mutapa,STATE_ZAMBEZI,Zambezi,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_MID_18C_MOZAMBIQUE_CONTEXT | Coverage confidence=MEDIUM,https://www.cambridge.org/core/books/abs/inbetween-textiles-14001800/african-cotton-cultural-and-economic-resistance-in-mozambique-in-the-mideighteenth-century/B38977C8386AC25234A7C547619AD249; https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,MTP,Mutapa,STATE_ZAMBEZIA,Zambezia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_MID_18C_MOZAMBIQUE_CONTEXT | Coverage confidence=MEDIUM,https://www.cambridge.org/core/books/abs/inbetween-textiles-14001800/african-cotton-cultural-and-economic-resistance-in-mozambique-in-the-mideighteenth-century/B38977C8386AC25234A7C547619AD249; https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,MZB,Mzab,STATE_SAHARA,Sahara,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_R3_OWNER_STATE_COVERAGE.csv,Explicitly audited with zero positive building recommendation.
R7_SUBSAHARAN_AFRICA,NAM,Nama,STATE_CAPE_COLONY,Cape Colony,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT | Coverage confidence=MEDIUM,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F; https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R4_SOUTH_ASIA,NGA,Naga,STATE_ASSAM,Assam,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_SOUTH_ASIA_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,NNG,Noongar,STATE_WESTERN_AUSTRALIA,Western Australia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,NRU,Nauru,STATE_NAURU,Nauru,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,NTO,Ngāti Toa,STATE_NORTH_ISLAND,North Island,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,NTO,Ngāti Toa,STATE_SOUTH_ISLAND,South Island,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,NTU,Ngāi Tahu,STATE_SOUTH_ISLAND,South Island,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R7_SUBSAHARAN_AFRICA,NUE,Nuer,STATE_EQUATORIA,Equatoria,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT | Coverage confidence=MEDIUM,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html; https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R8_NORTH_AMERICA_CARIBBEAN,NVJ,Navajo,STATE_ARIZONA,Arizona,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,NVJ,Navajo,STATE_NEW_MEXICO,New Mexico,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,NVJ,Navajo,STATE_UTAH,Utah,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R7_SUBSAHARAN_AFRICA,NYM,Unyamwezi,STATE_TANGANYIKA,Tanganyika,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT | Coverage confidence=MEDIUM,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html; https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R6_SOUTHEAST_ASIA_OCEANIA,NYP,Ngumpin-Yapa,STATE_NORTHERN_TERRITORY,Northern Territory,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,NYP,Ngumpin-Yapa,STATE_WESTERN_AUSTRALIA,Western Australia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,NZP,Nimíipuu,STATE_IDAHO,Idaho,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,OMA,Oman,STATE_ABU_DHABI,Trucial Coast,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_R3_OWNER_STATE_COVERAGE.csv,Explicitly audited with zero positive building recommendation.
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,OMA,Oman,STATE_SISTAN,Bampur,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_R3_OWNER_STATE_COVERAGE.csv,Explicitly audited with zero positive building recommendation.
R8_NORTH_AMERICA_CARIBBEAN,ONT,Ontario,STATE_ONTARIO,Ontario,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R7_SUBSAHARAN_AFRICA,ORM,Orma,STATE_KENYA,Kenya,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT | Coverage confidence=MEDIUM,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html; https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R6_SOUTHEAST_ASIA_OCEANIA,PAA,Paakintyi,STATE_NEW_SOUTH_WALES,New South Wales,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,PAA,Paakintyi,STATE_QUEENSLAND,Queensland,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,PAA,Paakintyi,STATE_SOUTH_AUSTRALIA,South Australia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R9_SOUTH_AMERICA,PAT,Mapuche,STATE_BUENOS_AIRES,Buenos Aires,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R9_SOUTH_AMERICA,PAT,Mapuche,STATE_PATAGONIA,Patagonia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R9_SOUTH_AMERICA,PAT,Mapuche,STATE_RIO_NEGRO,Mendoza,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R7_SUBSAHARAN_AFRICA,PDI,Pedi,STATE_TRANSVAAL,Transvaal,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT | Coverage confidence=MEDIUM,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F; https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PER,Persia,STATE_ELIZAVETPOL,Elizavetpol,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | REGIONAL_TRADITIONAL_ECONOMY_EVIDENCE | Coverage confidence=MEDIUM,https://www.iranicaonline.org/articles/caucasus-i/; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R6_SOUTHEAST_ASIA_OCEANIA,PHI,Philippines,STATE_MINDANAO,Mindanao,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,PHI,Philippines,STATE_WEST_MICRONESIA,West Micronesia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation. | NEGATIVE_OWNER_STATE_REVIEW_OF_SUPPLIED_AND_EXTERNAL_EVIDENCE | Coverage confidence=MEDIUM,SUPPLIED_FILE:BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,"Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE. | Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PLC,Poland-Lithuania,STATE_WEST_PRUSSIA,West Prussia,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,PMA,Pama,STATE_QUEENSLAND,Queensland,COVERED_ZERO_POSITIVE,Explicitly audited with no final positive manual building recommendation.,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,Explicitly audited with zero positive building recommendation.
