Owner_TAG,Owner_Name,State_ID,State_Display_Name,Building_ID,Building_Name,Category,Recommended_Level,Confidence,Tech_Distribution_Review,Technology_Gate_or_Review,ROAD_LEVEL_JUSTIFICATION,CANAL_LEVEL_JUSTIFICATION,Rail_PM_1776,Reason,Source_1,Source_2,Research_Note
SD1,The Sudan,STATE_KORDOFAN,Kordofan,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
SD1,The Sudan,STATE_KORDOFAN,Kordofan,building_millet_farm,Millet Farms,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Millet/grain cultivation supported settled Sudanese economies.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
SGU,Segou,STATE_WESTERN_MALI,Western Mali,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
SGU,Segou,STATE_WESTERN_MALI,Western Mali,building_millet_farm,Millet Farms,AGRICULTURE_COMMERCIAL,2,HIGH,NO,improved_husbandry,,,,Millet/grain agriculture supported the settled western-Sahel economy.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
SGU,Segou,STATE_WESTERN_MALI,Western Mali,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,MEDIUM,NO,,One regional caravan-road level.,No canal level recommended.,pm_no_rail_network,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
SGU,Segou,STATE_WESTERN_MALI,Western Mali,building_textile_mill,Textile Manufacture,MANUFACTURING,1,MEDIUM,NO,organized_textile_production,,,,Urban or putting-out textile manufacture is documented at a scale above household-only production; this is pre-mechanized manufacture.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
SIK,Sikkim,STATE_EASTERN_HIMALAYAS,Eastern Himalayas,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Highland pastoralism supports one conservative commercial ranch level.,https://www.cambridge.org/core/books/abs/narratives-of-the-mission-of-george-bogle-to-tibet/trade-of-tibet/9B11E89C4A170CD2B4DB5544656947DF,,
SIK,Sikkim,STATE_EASTERN_HIMALAYAS,Eastern Himalayas,building_millet_farm,Millet Farms,AGRICULTURE_COMMERCIAL,1,MEDIUM,NO,improved_husbandry,,,,Hill agriculture supports one conservative millet level.,https://www.cambridge.org/core/books/abs/narratives-of-the-mission-of-george-bogle-to-tibet/trade-of-tibet/9B11E89C4A170CD2B4DB5544656947DF,,
SPA,Spain,STATE_AL_RIF,al Rif,building_barrack,Barracks,MILITARY,1,HIGH,YES,GATE_NOT_IN_TECH_AUDIT_INDEX:organized_military_establishments,,,,A presidio garrison requires a permanent military establishment; one level only.,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD,,
SPA,Spain,STATE_AL_RIF,al Rif,building_naval_fortification,Naval Fortification,MILITARY,1,HIGH,YES,scientific_fortification_siegecraft,,,,A fortified Spanish presidio/harbor is directly consistent with the state partition.,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD,,
SPA,Spain,STATE_AL_RIF,al Rif,building_port,Port,PORT,1,HIGH,YES,enclosed_dock_systems,,,,The Spanish North African enclave depended on a fortified Mediterranean harbor.,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD,,
TBI,Tubu,STATE_CHAD,Chad,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
TBI,Tubu,STATE_LIBYA,Cyrenaica,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
TBI,Tubu,STATE_LIBYAN_DESERT,Fezzan,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
TBI,Tubu,STATE_NIGER,Niger,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
TEK,Tekna,STATE_INNER_MOROCCO,Inner Morocco,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/fortunes-commerciales-a-shingiti-adrar-mauritanien-au-dixneuvieme-siecle/11CB84108760623CA588046FACE1B916,,
TEK,Tekna,STATE_SAHARA,Sahara,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
TEK,Tekna,STATE_WEST_SAHARA,West Sahara,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/fortunes-commerciales-a-shingiti-adrar-mauritanien-au-dixneuvieme-siecle/11CB84108760623CA588046FACE1B916,,
TIB,Tibet,STATE_EASTERN_HIMALAYAS,Eastern Himalayas,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Highland pastoralism is the dominant commercializable sector.,https://www.cambridge.org/core/books/abs/narratives-of-the-mission-of-george-bogle-to-tibet/trade-of-tibet/9B11E89C4A170CD2B4DB5544656947DF,,
TIB,Tibet,STATE_LHASA,Lhasa,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,2,HIGH,NO,improved_husbandry,,,,Tibetan wool/yak pastoralism was central to production and trade.,https://www.cambridge.org/core/books/abs/narratives-of-the-mission-of-george-bogle-to-tibet/trade-of-tibet/9B11E89C4A170CD2B4DB5544656947DF,,
TIB,Tibet,STATE_LHASA,Lhasa,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,MEDIUM,NO,,One caravan-road level.,No canal level recommended.,pm_no_rail_network,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",https://www.cambridge.org/core/books/abs/narratives-of-the-mission-of-george-bogle-to-tibet/trade-of-tibet/9B11E89C4A170CD2B4DB5544656947DF,,
TIB,Tibet,STATE_LHASA,Lhasa,building_textile_mill,Textile Manufacture,MANUFACTURING,1,HIGH,YES,organized_textile_production,,,,Coarse woollen cloth and serge are specifically described as principal Tibetan manufactures.,https://www.cambridge.org/core/books/abs/narratives-of-the-mission-of-george-bogle-to-tibet/trade-of-tibet/9B11E89C4A170CD2B4DB5544656947DF,,
TIB,Tibet,STATE_LHASA,Lhasa,building_trade_center,Trade Center,TRADE_CENTER,1,HIGH,NO,,,,,"Lhasa hosted foreign merchant communities and long-distance trade with Nepal, Kashmir, India and China.",https://www.cambridge.org/core/books/abs/narratives-of-the-mission-of-george-bogle-to-tibet/trade-of-tibet/9B11E89C4A170CD2B4DB5544656947DF,,
TIB,Tibet,STATE_NGARI,Ngari,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,2,HIGH,NO,improved_husbandry,,,,"Western Tibet’s pastoral economy supplied wool, salt and animal products.",https://www.cambridge.org/core/books/abs/narratives-of-the-mission-of-george-bogle-to-tibet/trade-of-tibet/9B11E89C4A170CD2B4DB5544656947DF,,
TRI,Tripolitania,STATE_LIBYA,Cyrenaica,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,MEDIUM,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F,,
TRI,Tripolitania,STATE_LIBYA,Cyrenaica,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,MEDIUM,NO,,One coastal/caravan road level.,No canal level recommended.,pm_no_rail_network,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F,,
TRI,Tripolitania,STATE_LIBYA,Cyrenaica,building_port,Port,PORT,1,HIGH,YES,enclosed_dock_systems,,,,Tripolitanian/Cyrenaican maritime trade justifies one modest port level.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD,
TRI,Tripolitania,STATE_TRIPOLI,Tripoli,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,MEDIUM,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F,,
TRI,Tripolitania,STATE_TRIPOLI,Tripoli,building_railway,Regional Infrastructure,INFRASTRUCTURE,1,MEDIUM,NO,,One coastal/caravan road level.,No canal level recommended.,pm_no_rail_network,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F,,
TRI,Tripolitania,STATE_TRIPOLI,Tripoli,building_naval_fortification,Naval Fortification,MILITARY,1,MEDIUM,YES,scientific_fortification_siegecraft,,,,The fortified corsair port supports one naval-fortification level.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F,,
TRI,Tripolitania,STATE_TRIPOLI,Tripoli,building_port,Port,PORT,1,HIGH,YES,enclosed_dock_systems,,,,Tripolitanian/Cyrenaican maritime trade justifies one modest port level.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD,
TRI,Tripolitania,STATE_TRIPOLI,Tripoli,building_shipyard,Shipyards,SHIPBUILDING,1,MEDIUM,YES,state_dockyard_systems,,,,Tripoli’s corsair/commercial fleet required ship repair and construction; one level only.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F,,
TRI,Tripolitania,STATE_TRIPOLI,Tripoli,building_trade_center,Trade Center,TRADE_CENTER,1,HIGH,NO,,,,,Tripoli was the Mediterranean terminus of important Fezzan/Sudan caravan traffic and maritime redistribution.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F,,
TRM,Turkmenia,STATE_TURKMENIA,Turkmenia,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,2,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.iranicaonline.org/articles/central-asia-xi/,,
TRM,Turkmenia,STATE_TURKMENIA,Turkmenia,building_textile_mill,Textile Manufacture,MANUFACTURING,1,MEDIUM,NO,organized_textile_production,,,,Wool/felt and textile production tied to pastoral households and oasis markets supports one level.,https://www.iranicaonline.org/articles/central-asia-xi/,,
TRZ,Trarza,STATE_MAURITANIA,Mauritania,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/fortunes-commerciales-a-shingiti-adrar-mauritanien-au-dixneuvieme-siecle/11CB84108760623CA588046FACE1B916,,
TUA,Tuat,STATE_SAHARA,Sahara,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
TUG,Touggourt,STATE_EAST_SAHARA,East Sahara,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,HIGH,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,
TUN,Tunis,STATE_TUNISIA,Tunisia,building_livestock_ranch,Livestock Ranches,AGRICULTURE_COMMERCIAL,1,MEDIUM,NO,improved_husbandry,,,,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/esclaves-chretiens-et-esclaves-noirs-a-tunis-au-xviiie-siecle/B6D63DDA1CDEE63BFF2CE876BB6F3657,,
