Owner_TAG,Country,State_ID,Current_Level,Historical_Target_Level,Gameplay_Minimum_Component,Final_Target_Level,Current_Bureaucracy_Context,Projected_Bureaucracy_Context,Tax_Capacity_Context,Capital_or_Admin_Center,Decision,Reason,Runtime_Validation_Required
MAS,Mascara,STATE_ORAN,3,0,2,2,country_gross=40; static_structural_cost=100.4; gross_minus_static=-60.4; pm=pm_simple_organization; per_level=10,country_gross=30; near_balance_95pct=96; gross_minus_static=-70.4; runtime_deincorp_states=1; post_deincorp_cost=60.9; post_deincorp_net=-30.9; laws=9; explicit_institution_blocks=0,state_pm_per_level=2; country_current=8; country_projected=6; incorporated_population_need=200.9,CURRENT_ADMIN_CENTER,DECREASE,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MBB,Azal,STATE_YEMEN,0,0,0,0,country_gross=0; static_structural_cost=11.4; gross_minus_static=-11.4; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-11.4; runtime_deincorp_states=0; post_deincorp_cost=11.4; post_deincorp_net=-11.4; laws=0; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=3.6,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MBS,Witu,STATE_KENYA,0,0,0,0,country_gross=0; static_structural_cost=11.2; gross_minus_static=-11.2; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-11.2; runtime_deincorp_states=0; post_deincorp_cost=11.2; post_deincorp_net=-11.2; laws=2; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=3.0,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MCR,Micronesia,STATE_EAST_MICRONESIA,0,0,0,0,country_gross=0; static_structural_cost=21.9; gross_minus_static=-21.9; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-21.9; runtime_deincorp_states=0; post_deincorp_cost=21.9; post_deincorp_net=-21.9; laws=0; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=4.8,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MDK,Mandinka,STATE_LIBERIA,0,0,0,0,country_gross=0; static_structural_cost=32.2; gross_minus_static=-32.2; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-32.2; runtime_deincorp_states=0; post_deincorp_cost=32.2; post_deincorp_net=-32.2; laws=1; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=30.4,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MEC,Mecklenburg-Strelitz,STATE_MECKLENBURG,0,0,0,0,country_gross=0; static_structural_cost=29.8; gross_minus_static=-29.8; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-29.8; runtime_deincorp_states=0; post_deincorp_cost=29.8; post_deincorp_net=-29.8; laws=11; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=49.4,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MEI,Saxe-Weimar,STATE_SAXONY,0,0,0,0,country_gross=0; static_structural_cost=15.4; gross_minus_static=-15.4; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-15.4; runtime_deincorp_states=0; post_deincorp_cost=15.4; post_deincorp_net=-15.4; laws=1; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=13.5,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MGD,Sulu,STATE_MINDANAO,0,0,0,0,country_gross=0; static_structural_cost=0.0; gross_minus_static=0.0; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=0.0; runtime_deincorp_states=0; post_deincorp_cost=0.0; post_deincorp_net=0.0; laws=1; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=0.0,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MGH,Tipperah,STATE_ASSAM,0,0,0,0,country_gross=0; static_structural_cost=12.5; gross_minus_static=-12.5; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-12.5; runtime_deincorp_states=0; post_deincorp_cost=12.5; post_deincorp_net=-12.5; laws=4; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=6.2,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MICC,Michigan Tribal Confederation,STATE_ILLINOIS,0,0,0,0,country_gross=0; static_structural_cost=42.2; gross_minus_static=-42.2; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-42.2; runtime_deincorp_states=0; post_deincorp_cost=42.2; post_deincorp_net=-42.2; laws=8; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=5.6,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MJK,Witu,STATE_KENYA,0,0,0,0,country_gross=0; static_structural_cost=13.6; gross_minus_static=-13.6; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-13.6; runtime_deincorp_states=0; post_deincorp_cost=13.6; post_deincorp_net=-13.6; laws=1; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=9.0,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MJT,Warsangali,STATE_SOMALILAND,0,0,0,0,country_gross=0; static_structural_cost=24.5; gross_minus_static=-24.5; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-24.5; runtime_deincorp_states=0; post_deincorp_cost=24.5; post_deincorp_net=-24.5; laws=5; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=36.3,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MKT,Nueva España,STATE_NICARAGUA,0,0,0,0,country_gross=0; static_structural_cost=12.5; gross_minus_static=-12.5; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-12.5; runtime_deincorp_states=0; post_deincorp_cost=12.5; post_deincorp_net=-12.5; laws=13; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=6.2,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MLD,Maldives,STATE_CEYLON,0,0,0,0,country_gross=0; static_structural_cost=12.2; gross_minus_static=-12.2; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-12.2; runtime_deincorp_states=0; post_deincorp_cost=12.2; post_deincorp_net=-12.2; laws=0; explicit_institution_blocks=0,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=5.6,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
MLT,Malta,STATE_MALTA,0,0,0,0,country_gross=0; static_structural_cost=14.7; gross_minus_static=-14.7; pm=pm_simple_organization; per_level=10,country_gross=0; near_balance_95pct=0; gross_minus_static=-14.7; runtime_deincorp_states=0; post_deincorp_cost=14.7; post_deincorp_net=-14.7; laws=9; explicit_institution_blocks=1,state_pm_per_level=2; country_current=0; country_projected=0; incorporated_population_need=11.7,CAPITAL,KEEP,Historical target is the floor; the general overlay retains 66% of demonstrated gross capacity and uses limited runtime de-incorporation for near balance. China is a deliberate overpopulation-burden exception kept at its historical floor; tax capacity is diagnostic rather than a 100% coverage target.,"YES — workforce, wage, institution, law, tax-waste and incorporation effects are not statically exact"
