Research_Region,Owner_TAG,Owner_Name,State_ID,State_Name,Supplemental_Status,Positive_Row_Count,Evidence_Source_1,Evidence_Source_2,Evidence_Class,Coverage_Confidence,Map_Rework_Risk,Original_Reason_Missing,Notes
R7_SUBSAHARAN_AFRICA,NAM,Nama,STATE_NAMAQUALAND,Namaqualand,COVERED_POSITIVE,1,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F,https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558,REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R7_SUBSAHARAN_AFRICA,SAN,San,STATE_NAMAQUALAND,Namaqualand,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F,https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558,REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,SOK,Sokoto,STATE_NIGERIA,Nigeria,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,REGIONAL_17_18C_TRADE_FRAMEWORK,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,IBO,Igbo,STATE_NIGER_DELTA,Niger Delta,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/gold-assortments-and-the-trade-ounce-fante-merchants-and-the-problem-of-supply-and-demand-in-the-1770s/7BAE1078545429A48B2865011F599D2A,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,REGIONAL_WEST_AFRICAN_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,SAN,San,STATE_NORTHERN_CAPE,Northern Cape,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F,https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558,REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,TSW,Tswana,STATE_NORTHERN_CAPE,Northern Cape,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F,https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558,REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,WBL,Griqualand,STATE_NORTHERN_CAPE,Northern Cape,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/international-review-of-social-history/article/economics-of-slavery-in-the-eighteenthcentury-cape-colony-revising-the-nieboerdomar-hypothesis/B7EB0A6EC343E570F6D339D8BB1EAC2F,https://www.cambridge.org/core/books/abs/environment-power-and-injustice/goat-people-and-fish-people-on-the-agropastoral-frontier-c-17501830/3EC2991A8638CAA4331F244484C3B558,REGIONAL_OR_DIRECT_18C_SOUTHERN_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,KON,Kongo,STATE_NORTH_ANGOLA,North Angola,COVERED_ZERO_POSITIVE,0,https://www.metmuseum.org/fr/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/en-afrique-portugaise-langola-au-xviiie-siecle/F08953C4BB15740565FE8E7246F3719B,REGIONAL_OR_DIRECT_18C_CENTRAL_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,POR,Portugal,STATE_NORTH_ANGOLA,North Angola,COVERED_POSITIVE,1,https://www.metmuseum.org/fr/essays/kingdoms-of-the-savanna-the-luba-and-lunda-empires,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/en-afrique-portugaise-langola-au-xviiie-siecle/F08953C4BB15740565FE8E7246F3719B,REGIONAL_OR_DIRECT_18C_CENTRAL_AFRICA_CONTEXT,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R7_SUBSAHARAN_AFRICA,BMM,Bamum,STATE_NORTH_CAMEROON,North Cameroon,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,REGIONAL_17_18C_TRADE_FRAMEWORK,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,SOK,Sokoto,STATE_NORTH_CAMEROON,North Cameroon,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,REGIONAL_17_18C_TRADE_FRAMEWORK,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,MAD,Madagascar,STATE_NORTH_MADAGASCAR,North Madagascar,COVERED_ZERO_POSITIVE,0,https://assets.cambridge.org/052183/9351/excerpt/0521839351_excerpt.htm,,REGIONAL_18C_MADAGASCAR_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_STATE_POSITIVE,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,ETH,Ethiopia,STATE_OROMIA,Oromia,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,BOR,Bornu,STATE_OUTER_HAUSALAND,Outer Hausaland,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,REGIONAL_17_18C_TRADE_FRAMEWORK,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,HAU,Gobir,STATE_OUTER_HAUSALAND,Outer Hausaland,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,REGIONAL_17_18C_TRADE_FRAMEWORK,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,SOK,Sokoto,STATE_OUTER_HAUSALAND,Outer Hausaland,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,REGIONAL_17_18C_TRADE_FRAMEWORK,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,LUO,Luo,STATE_RIFT_VALLEY,Rift Valley,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,MSI,Masai,STATE_RIFT_VALLEY,Rift Valley,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,TRK,Turkana,STATE_RIFT_VALLEY,Rift Valley,COVERED_ZERO_POSITIVE,0,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/beyond-chiefdoms/invisible-roots-of-bunyorokitara-and-buganda-in-the-lakes-region-ad-8001300/76A51E54A44465D2657D4C8874235DF3,REGIONAL_OR_DIRECT_EAST_AFRICA_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,BND,Bundu,STATE_SENEGAL,Senegal,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/business-history-review/article/profiting-from-slavery-and-emancipation-compensation-capital-and-collateral-in-nineteenthcentury-senegal/38D33F25A28A82A5B9ACD2A6BD163F16,https://www.cambridge.org/core/journals/journal-of-african-history/article/trade-in-gum-arabic-prelude-to-french-conquest-in-senegal/E67D08D996CD80665BF32B023E17E2C8,DIRECT_18C_SENEGAMBIA_TRADE_CONTEXT,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,CAY,Cayor,STATE_SENEGAL,Senegal,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/business-history-review/article/profiting-from-slavery-and-emancipation-compensation-capital-and-collateral-in-nineteenthcentury-senegal/38D33F25A28A82A5B9ACD2A6BD163F16,https://www.cambridge.org/core/journals/journal-of-african-history/article/trade-in-gum-arabic-prelude-to-french-conquest-in-senegal/E67D08D996CD80665BF32B023E17E2C8,DIRECT_18C_SENEGAMBIA_TRADE_CONTEXT,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,DIO,Diola,STATE_SENEGAL,Senegal,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/business-history-review/article/profiting-from-slavery-and-emancipation-compensation-capital-and-collateral-in-nineteenthcentury-senegal/38D33F25A28A82A5B9ACD2A6BD163F16,https://www.cambridge.org/core/journals/journal-of-african-history/article/trade-in-gum-arabic-prelude-to-french-conquest-in-senegal/E67D08D996CD80665BF32B023E17E2C8,DIRECT_18C_SENEGAMBIA_TRADE_CONTEXT,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,FRA,France,STATE_SENEGAL,Senegal,COVERED_POSITIVE,1,https://www.cambridge.org/core/journals/business-history-review/article/profiting-from-slavery-and-emancipation-compensation-capital-and-collateral-in-nineteenthcentury-senegal/38D33F25A28A82A5B9ACD2A6BD163F16,https://www.cambridge.org/core/journals/journal-of-african-history/article/trade-in-gum-arabic-prelude-to-french-conquest-in-senegal/E67D08D996CD80665BF32B023E17E2C8,DIRECT_18C_SENEGAMBIA_TRADE_CONTEXT,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R7_SUBSAHARAN_AFRICA,FTR,Futa Toro,STATE_SENEGAL,Senegal,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/business-history-review/article/profiting-from-slavery-and-emancipation-compensation-capital-and-collateral-in-nineteenthcentury-senegal/38D33F25A28A82A5B9ACD2A6BD163F16,https://www.cambridge.org/core/journals/journal-of-african-history/article/trade-in-gum-arabic-prelude-to-french-conquest-in-senegal/E67D08D996CD80665BF32B023E17E2C8,DIRECT_18C_SENEGAMBIA_TRADE_CONTEXT,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,JLF,Jolof,STATE_SENEGAL,Senegal,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/business-history-review/article/profiting-from-slavery-and-emancipation-compensation-capital-and-collateral-in-nineteenthcentury-senegal/38D33F25A28A82A5B9ACD2A6BD163F16,https://www.cambridge.org/core/journals/journal-of-african-history/article/trade-in-gum-arabic-prelude-to-french-conquest-in-senegal/E67D08D996CD80665BF32B023E17E2C8,DIRECT_18C_SENEGAMBIA_TRADE_CONTEXT,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R7_SUBSAHARAN_AFRICA,KBU,Kaabu,STATE_SENEGAL,Senegal,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/journals/business-history-review/article/profiting-from-slavery-and-emancipation-compensation-capital-and-collateral-in-nineteenthcentury-senegal/38D33F25A28A82A5B9ACD2A6BD163F16,https://www.cambridge.org/core/journals/journal-of-african-history/article/trade-in-gum-arabic-prelude-to-french-conquest-in-senegal/E67D08D996CD80665BF32B023E17E2C8,DIRECT_18C_SENEGAMBIA_TRADE_CONTEXT,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
