index,hidden_tech_id,grant_type,country_tag,country_name,tier_effect,source_file,effective_layer,current_grant,hidden_tech_era,tech6b3e_recommended_successor,successor_era,other_visible_starting_techs,historical_fit_1776,runtime_effect_if_alias_retained,duplicate_or_redundant,recommended_action,recommended_target_tech,recommended_target_era,confidence,human_review_required,historical_rationale,gameplay_rationale,source_evidence,notes
148,line_infantry,DIRECT_COUNTRY,CUB,Cuba,,common/history/countries/cub - cuba.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=9,era_7,regulated_small_arms,era_2,distillation;international_relations;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Cuba grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
149,line_infantry,DIRECT_COUNTRY,DEN,Denmark,,common/history/countries/den - denmark.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Denmark grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
150,line_infantry,DIRECT_COUNTRY,DENNOR,Denmark-Norway,,common/history/countries/dennor - denmark-norway.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=7,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Denmark-Norway grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
151,line_infantry,DIRECT_COUNTRY,FRA,France,,common/history/countries/fra - france.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=6,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;romanticism;shaft_mining;systematic_administrative_statistics;systematic_population_registration;traditional_food_processing,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit France grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
152,line_infantry,DIRECT_COUNTRY,GAL,Austrian Poland,,common/history/countries/gal - austrian poland.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Austrian Poland grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
153,line_infantry,DIRECT_COUNTRY,GBR,Great Britain,,common/history/countries/gbr - great britain.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=12,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Great Britain grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
154,line_infantry,DIRECT_COUNTRY,GEN,Genoa,,common/history/countries/gen - genoa.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Genoa grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
155,line_infantry,DIRECT_COUNTRY,GR5,Spanish Haiti,,common/history/countries/gr5 - spanish haiti.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=9,era_7,regulated_small_arms,era_2,distillation;international_relations;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Spanish Haiti grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
156,line_infantry,DIRECT_COUNTRY,HBC,Hudson Bay Company,,common/history/countries/hbc - hubson bay company.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=12,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,UNCERTAIN,NO: no non-starting runtime responsibility remains after TECH6B3F,YES: multiple effective country files initialize the same tag,ALREADY_REPRESENTED_BY_OTHER_STARTING_TECH,regulated_small_arms,era_3,HIGH,NO,"Two distinct mod files ('hubson' and 'hudson') both initialize HBC, so historical intent cannot be separated safely from the duplicate setup.",Choose the authoritative country file first; then keep one education/arms grant and remove duplicate or anachronistic service grants.,B3F;D2,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock; START-01: former hubson duplicate removed; reconciled tier 4 supplies the military capability once.
157,line_infantry,DIRECT_COUNTRY,HBC,Hudson Bay Company,,common/history/countries/hbc - hudson bay company.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=6,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,UNCERTAIN,NO: no non-starting runtime responsibility remains after TECH6B3F,YES: multiple effective country files initialize the same tag,ALREADY_REPRESENTED_BY_OTHER_STARTING_TECH,regulated_small_arms,era_3,HIGH,NO,"Two distinct mod files ('hubson' and 'hudson') both initialize HBC, so historical intent cannot be separated safely from the duplicate setup.",Choose the authoritative country file first; then keep one education/arms grant and remove duplicate or anachronistic service grants.,B3F;D2,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock; START-01: direct duplicate removed; reconciled tier 4 supplies the military capability once.
158,line_infantry,DIRECT_COUNTRY,HUN,Hungary,,common/history/countries/hun - hungary.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Hungary grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
159,line_infantry,DIRECT_COUNTRY,NBS,New Brunswick,,common/history/countries/nbs - new brunswick.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=8,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit New Brunswick grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
160,line_infantry,DIRECT_COUNTRY,NET,Netherlands,,common/history/countries/net - netherlands.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=7,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Netherlands grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
161,line_infantry,DIRECT_COUNTRY,NOR,Norway,,common/history/countries/nor - norway.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Norway grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
162,line_infantry,DIRECT_COUNTRY,NVS,Nova Scotia,,common/history/countries/nvs - nova scotia.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=8,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Nova Scotia grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
163,line_infantry,DIRECT_COUNTRY,ONT,Ontario,,common/history/countries/ont - ontario.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=8,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Ontario grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
164,line_infantry,DIRECT_COUNTRY,ORG,Oregon,,common/history/countries/org -oregan.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=12,era_7,regulated_small_arms,era_2,atmospheric_engine;coke_smelting;colonization;commercial_insurance_markets;distillation;enclosed_dock_systems;improved_husbandry;institutionalized_public_credit;institutionalized_scientific_exchange;international_relations;mechanical_tools;organized_forestry;organized_textile_production;periodical_print_networks;scientific_fortification_siegecraft;shaft_mining;state_dockyard_systems;stock_exchange;traditional_food_processing;traditional_papermaking,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Oregon grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
165,line_infantry,DIRECT_COUNTRY,PAN,Panjab,,common/history/countries/pan - panjab.txt,vanilla,add_technology_researched -> line_infantry; occurrences=1; lines=6,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Panjab grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
166,line_infantry,DIRECT_COUNTRY,PAP,Papal States,,common/history/countries/pap - papal states.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Papal States grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
